Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
3265 Ocean View Blvd #1,3 Beds,2 Baths,"1,036 sqft",1984,Open Parking,,"$399,000",San Diego
706 Silver St,4 Beds,3 Baths,"2,525 sqft",2018,2 Car Garage,No,"$2,800,000",San Diego
5428 Valerio Trl,6 Beds,5 Baths,"3,922 sqft",2003,3 Car Garage,Yes,"$2,599,000",San Diego
2593 Calle Quebrada,4 Beds,2 Baths,"1,566 sqft ",1960,2 Car Garage,No,"$749,000",San Diego
1167-1169 20th St,2 Beds,2 Baths,,1952,No Info,,"$749,999",San Diego
4435 Nobel Dr #41,2 Beds,1 Bath,976 sqft ,1985,1 Parking Spaces,Pool,"$667,900",San Diego
2451 Chicago St #11,2 Beds,2 Baths,"1,088 sqft",1979,1 Carport Spaces,Pool,"$524,900",San Diego
12385 Oliva Rd,2 Beds,2 Baths,"1,450 sqft",1970,2 Car Garage,No,"$699,000",San Diego
L 2524th St,,,,1956,No Info,Pool,"$999,000",San Diego
6602 Dwane Ave,5 Beds,5 Baths,"4,178 sqft",1963,2 Car Garage,No,"$1,999,900",San Diego
5248 Quemado Ct,2 Beds,2 Baths,"1,015 sqft",1973,Garage,No,"$639,000",San Diego
6560 Convoy Ct #33,2 Beds,2 Baths,"1,152 sqft",1997,Open Parking,Pool,"$235,000",San Diego
425 W Beech St #521,2 Beds,2 Baths,989 sqft,2004,1 Car Garage,Pool,"$589,000",San Diego
4972 Gunston Ct,5 Beds,5 Baths,"4,183 sqft",1995,3 Car Garage,Yes,"$2,580,000",San Diego
10494 Livewood Way,5 Beds,3 Baths,"3,295 sqft ",1982,3 Car Garage,No,"$1,699,000",San Diego
5001 Milton St,3 Beds,2 Baths,"1,400 sqft",1985,2 Car Garage,No,"$1,499,000",San Diego
12344 Santiago Rd E,2 Beds,2 Baths,"1,340 sqft",1964,2 Carport Spaces,Pool,"$489,000",San Diego
5895 Friars Rd #5306,2 Beds,2 Baths,"1,112 sqft ",1989,Garage,Pool,"$549,900",San Diego
4626 Alabama St,5 Beds,3 Baths,"1,848 sqft",1914,Garage,No,"$1,400,000",San Diego
13604 Morado Trl,4 Beds,3 Baths,"2,077 sqft",2016,Garage,No,"$1,574,950",San Diego
11395 Penanova St,5 Beds,4 Baths,"2,918 sqft",1978,2 Car Garage,No,"$1,499,000",San Diego
5985 Dandridge Ln #104,2 Beds,2 Baths,"1,069 sqft",1985,Garage,Pool,"$368,000",San Diego
3724 Nile St,2 Beds,1 Bath,658 sqft,1931,No Info,No,"$789,900",San Diego
1433 Camino Lujan,3 Beds,2 Baths,"1,786 sqft",1981,2 Car Garage,Pool,"$719,000",San Diego
1379 Caminito Arriata,3 Beds,4 Baths,"2,804 sqft",2001,2 Car Garage,No,"$2,060,000",San Diego
17409 Caminito Siega,3 Beds,3 Baths,"1,578 sqft ",1973,1 Car Garage,Pool,"$699,000",San Diego
4476 Brighton Ave,4 Beds,3 Baths,"2,228 sqft",1949,Garage,No,"$1,450,000",San Diego
2269 Ebers St,4 Beds,4 Baths,"3,290 sqft",2020,2 Car Garage,No,"$1,950,000",San Diego
777 6th Ave #319,2 Beds,2 Baths,"1,119 sqft ",2005,1 Car Garage,,"$679,000",San Diego
4580-4580 Point Loma Ave #82,,,"1,914 sqft",1955,Garage,Pool,"$1,599,000",San Diego
4151 Corte De La Siena,4 Beds,2 Baths,"1,716 sqft",1988,2 Car Garage,,"$1,195,000",San Diego
4640 Massachusetts St,7 Beds,5 Baths,"5,574 sqft ",1929,Garage,No,"$3,295,000",San Diego
4475 Saratoga Ave,2 Beds,1 Bath,"1,095 sqft",1938,Garage,No,"$1,360,000",San Diego
2615 28th St,4 Beds,3 Baths,"3,075 sqft",2005,2 Car Garage,No,"$2,100,000",San Diego
7310 Vista Del Mar Ave,4 Beds,5 Baths,"4,900 sqft",1995,Garage,Yes,"$9,995,000",San Diego
1780 La Jolla Rancho Rd,4 Beds,3 Baths,"3,414 sqft ",1951,2 Car Garage,No,"$7,400,000",San Diego
4969 Elsa Rd,2 Beds,2 Baths,"1,311 sqft",1968,2 Car Garage,No,"$779,000",San Diego
3410-12 Chamoune Ave,4 Beds,2 Baths,,1959,Garage,,"$679,000",San Diego
4115 Cherokee Ave #1,3 Beds,2 Baths,989 sqft,1979,Garage,,"$400,000",San Diego
8116 Via Kino #4,2 Beds,3 Baths,"1,758 sqft ",1989,2 Car Garage,Pool,"$969,900",San Diego
3890 Nobel Dr #809,1 Bed,1 Bath,"1,043 sqft ",1992,1 Car Garage,Pool,"$299,000",San Diego
5262 Channing St,4 Beds,2 Baths,"1,507 sqft",1960,Open Parking,No,"$749,000",San Diego
702 Ash St #802,1 Bed,1 Bath,725 sqft,1927,Garage,Pool,"$348,500",San Diego
450 Arenas St,3 Beds,2 Baths,"2,627 sqft",1991,2 Car Garage,No,"$3,937,000",San Diego
3454 Juniper St,2 Beds,1 Bath,744 sqft,1914,Garage,No,"$799,000",San Diego
5570 Calumet Ave,3 Beds,4 Baths,"2,329 sqft",1990,2 Car Garage,No,"$6,595,000",San Diego
8002 La Jolla Shores Dr,4 Beds,3 Baths,"2,225 sqft",1927,Garage,No,"$3,358,000",San Diego
12858 Caminito En Flor,3 Beds,3 Baths,"1,668 sqft",1974,2 Car Garage,Pool,"$1,975,000",San Diego
3840 Elijah Ct #838,3 Beds,2 Baths,"1,387 sqft",2002,Garage,Pool,"$815,000",San Diego
1080 Park Blvd #815,2 Beds,2 Baths,"1,422 sqft",2007,Garage,,"$749,000",San Diego
4655 C St,2 Beds,2 Baths,776 sqft,1957,2 Car Garage,No,"$610,000",San Diego
3340 Del Sol Blvd #265,2 Beds,2 Baths,"1,040 sqft",1978,Carport,Pool,"$79,900",San Diego
207 5th Ave #854,1 Bed,1 Bath,431 sqft,2008,No Info,Pool,"$299,900",San Diego
3527-31 Arnold Ave,4 Beds,4 Baths,"2,600 sqft",1932,Garage,,"$1,495,000",San Diego
6460 Convoy Ct #112,3 Beds,2 Baths,"1,180 sqft",2004,2 Carport Spaces,Pool,"$255,000",San Diego
8430 Via Mallorca #107,1 Bed,1 Bath,506 sqft,2000,1 Parking Spaces,Pool,"$415,000",San Diego
4456 Donald Ave,3 Beds,2 Baths,"1,378 sqft",1957,Garage,No,"$785,000",San Diego
3890 Nobel Dr #503,2 Beds,2 Baths,"1,153 sqft",1992,Garage,Pool,"$370,000",San Diego
4338 Altadena Ave #204,2 Beds,1 Bath,850 sqft,1981,Garage,,"$375,900",San Diego
3242 Ashford St #F,Studio,1 Bath,463 sqft,1975,1 Parking Spaces,Pool,"$299,000",San Diego
2750 Wheatstone St #148,2 Beds,2 Baths,"1,040 sqft",1965,No Info,Pool,"$99,900",San Diego
4925-27 Saratoga Ave,4 Beds,4 Baths,"1,760 sqft",1989,4 Car Garage,,"$2,200,000",San Diego
3712-14 Menlo Ave,,,,,,Pool,"$750,000",San Diego
2674 Main St,3 Beds,2 Baths,"1,194 sqft",2017,No Info,,"$489,000",San Diego
12911 Via Grimaldi,3 Beds,4 Baths,"3,493 sqft",1997,2 Car Garage,No,"$3,499,900",San Diego
2525 Indianapolis Ave,3 Beds,2 Baths,"1,400 sqft",1979,2 Car Garage,No,"$724,900",San Diego
5979 La Jolla Corona Dr,4 Beds,2 Baths,"1,996 sqft ",1960,2 Car Garage,No,"$2,399,000",San Diego
4781 Long Branch Ave,,,,1954,No Info,Pool,"$875,000",San Diego
4783 Long Branch Ave,,,,1954,No Info,Pool,"$900,000",San Diego
5440 La Jolla Blvd #E106,1 Bed,2 Baths,"1,394 sqft ",2005,Garage,Pool,"$950,000",San Diego
5227 Ocean Breeze Ct,7 Beds,5 Baths,"4,042 sqft ",2005,3 Car Garage,No,"$2,795,000",San Diego
12269 Horado Rd,3 Beds,2 Baths,"1,375 sqft",1965,1 Car Garage,No,"$775,000",San Diego
1411 Robinson Ave #3,2 Beds,2 Baths,960 sqft,1982,Garage,No,"$579,000",San Diego
3340 Del Sol Blvd #256A,3 Beds,2 Baths,"1,440 sqft",1980,No Info,Pool,"$119,900",San Diego
5924 Lance St,4 Beds,3 Baths,"2,510 sqft",1966,2 Car Garage,No,"$1,175,000",San Diego
988 G St #28,1 Bed,1 Bath,650 sqft,1999,None,Pool,"$450,000",San Diego
5895 Friars Rd #5208,1 Bed,2 Baths,959 sqft,1989,1 Car Garage,Pool,"$435,000",San Diego
7430 Hillside Dr,5 Beds,9 Baths,"6,278 sqft ",2018,5 Car Garage,No,"$7,500,000",San Diego
10542 Caminito Banyon,2 Beds,2 Baths,"1,102 sqft",1973,2 Car Garage,Pool,"$565,000",San Diego
425 W Beech St #335,1 Bed,1 Bath,676 sqft,2004,Garage,Pool,"$399,000",San Diego
4104 Polk Ave,,,"1,531 sqft",1930,Garage,Pool,"$699,000",San Diego
2643 E Beyer Blvd,4 Beds,2 Baths,"1,532 sqft",1972,2 Car Garage,No,"$599,000",San Diego
4701 Panorama Dr,2 Beds,1 Bath,867 sqft,1924,Garage,No,"$799,000",San Diego
2674 Main St,3 Beds,2 Baths,"1,194 sqft",2017,No Info,,"$489,000",San Diego
3034 Village Pine Dr #D,3 Beds,3 Baths,"1,344 sqft ",1983,Garage,Pool,"$480,000",San Diego
5445 Castle Hills Dr,4 Beds,3 Baths,"2,470 sqft ",1963,2 Car Garage,No,"$2,200,000",San Diego
6827 Glenroy St,3 Beds,2 Baths,"1,123 sqft",1956,Garage,No,"$799,000",San Diego
700 Front St #2403-2404-,5 Beds,9 Baths,"8,400 sqft ",1986,9 Car Garage,Pool,"$11,950,000",San Diego
5317 Westport View Dr,3 Beds,3 Baths,"1,923 sqft",2005,2 Car Garage,No,"$780,000",San Diego
1876 Sefton Pl,3 Beds,4 Baths,"3,894 sqft",1980,2 Car Garage,Yes,"$1,999,000",San Diego
3285 Ocean View Blvd #24,3 Beds,2 Baths,"1,036 sqft",1984,Garage,,"$390,000",San Diego
5726 La Jolla Blvd #201,2 Beds,2 Baths,"1,140 sqft ",1992,2 Car Garage,Pool,"$950,000",San Diego
6342 Farley Dr,4 Beds,2 Baths,"1,531 sqft",1971,2 Car Garage,No,"$1,249,000",San Diego
425 W Beech St #536,1 Bed,1 Bath,641 sqft,2004,1 Car Garage,Pool,"$395,000",San Diego
4526 Haines St,4 Beds,3 Baths,"1,800 sqft",1973,2 Car Garage,,"$1,295,000",San Diego
5508 Caminito Herminia,4 Beds,3 Baths,"2,204 sqft",1971,2 Car Garage,No,"$1,485,000",San Diego
371 San Fernando St,4 Beds,5 Baths,"2,968 sqft",1947,2 Car Garage,No,"$3,250,000",San Diego
3580 Merrimac Ave,4 Beds,2 Baths,"1,573 sqft",1965,2 Car Garage,No,"$875,000",San Diego
6069 Rancho Mission Rd #201,3 Beds,2 Baths,"1,049 sqft",1980,2 Carport Spaces,Pool,"$549,700",San Diego
5681 Caminito Danzarin,3 Beds,3 Baths,"2,593 sqft",1989,2 Car Garage,No,"$1,595,000",San Diego
2052 Via Casa Alta,6 Beds,7 Baths,"10,766 sqft ",1991,3 Car Garage,Yes,"$7,998,000",San Diego
6355 Caminito Andreta,2 Beds,2 Baths,"1,081 sqft",1974,1 Car Garage,Pool,"$635,000",San Diego
3591 Ocean Front Walk,3 Beds,2 Baths,"1,201 sqft",2013,Attached Garage,No,"$4,000,000",San Diego
7036 Park Mesa Way #31,2 Beds,2 Baths,"1,224 sqft ",1980,2 Car Garage,Pool,"$595,000",San Diego
402 63rd St #99,2 Beds,2 Baths,800 sqft ,1972,No Info,,"$90,000",San Diego
4944 Cass St #305,1 Bed,1 Bath,793 sqft,1973,Garage,Pool,"$599,000",San Diego
4733-35 Bermuda Ave,3 Beds,2 Baths,,1948,Garage,,"$1,645,000",San Diego
5209 Solola Ave,3 Beds,2 Baths,"1,020 sqft",1953,2 Car Garage,No,"$639,000",San Diego
8234 Calle Calzada,4 Beds,2 Baths,"1,674 sqft",1971,2 Car Garage,No,"$850,000",San Diego
8941 Helen James Ave,3 Beds,2 Baths,"1,592 sqft",1973,2 Car Garage,No,"$899,000",San Diego
2880 Callejon,3 Beds,1 Bath,"1,026 sqft ",1971,1 Car Garage,No,"$549,999",San Diego
2536 Via Merano,3 Beds,2 Baths,"2,212 sqft",1981,2 Car Garage,No,"$2,085,000",San Diego
4276 El Cajon Blvd,2 Beds,2 Baths,"3,388 sqft",2011,2 Car Garage,Pool,"$1,999,000",San Diego
8945 Libra Dr,4 Beds,2 Baths,"1,614 sqft",1972,2 Car Garage,No,"$899,000",San Diego
1724 Ocean Front St #3,3 Beds,2 Baths,"1,541 sqft",1993,Garage,,"$2,110,000",San Diego
6460 Convoy Ct #282,2 Beds,2 Baths,736 sqft,2003,No Info,Pool,"$179,900",San Diego
8966 Cliffridge Ave,4 Beds,3 Baths,"2,338 sqft",1958,Garage,No,"$2,749,000",San Diego
855 W San Ysidro Blvd #14,Studio,1 Bath,400 sqft ,1986,Carport,Pool,"$204,900",San Diego
13921 Rancho Dorado Bnd,5 Beds,7 Baths,"8,920 sqft ",2005,4 Car Garage,Yes,"$5,750,000",San Diego
5340 Westknoll Ln,4 Beds,3 Baths,"2,021 sqft",1968,2 Car Garage,No,"$1,799,000",San Diego
11555 Westview Pkwy,3 Beds,3 Baths,"1,433 sqft",1995,2 Car Garage,No,"$725,000",San Diego
2504 Bancroft St,5 Beds,4 Baths,"3,055 sqft",1926,Garage,No,"$1,995,000",San Diego
9581 La Jolla Farms Rd,4 Beds,6 Baths,"6,734 sqft",1990,6 Car Garage,Yes,"$11,300,000",San Diego
10866 Sandy Hook Rd,2 Beds,2 Baths,"1,307 sqft",1973,Garage,Yes,"$750,000",San Diego
13572 Caminito Carmel,3 Beds,3 Baths,"2,530 sqft",1985,2 Car Garage,No,"$1,925,000",San Diego
9342 Twin Trails Dr #203,3 Beds,2 Baths,"1,127 sqft",1987,2 Parking Spaces,Pool,"$630,000",San Diego
13047 Via Latina,4 Beds,4 Baths,"3,776 sqft ",2000,2 Car Garage,No,"$5,950,000",San Diego
2921 India St #1,3 Beds,3 Baths,"2,487 sqft",1993,Garage,,"$995,000",San Diego
6043 Oakgate Row,5 Beds,3 Baths,"2,716 sqft",1998,2 Car Garage,No,"$1,749,000",San Diego
1333 8th Ave #902,3 Beds,2 Baths,"1,384 sqft ",1982,Garage,Pool,"$649,900",San Diego
3560 1st Ave #8,2 Beds,2 Baths,"1,227 sqft",1984,Garage,Pool,"$650,000",San Diego
931 Derby St,3 Beds,2 Baths,"1,522 sqft",1958,2 Car Garage,No,"$675,000",San Diego
1477 Calle Vaquero,5 Beds,3 Baths,"2,676 sqft",1973,1 Car Garage,Yes,"$2,495,000",San Diego
11042 Caminito Vista Pacifica,2 Beds,2 Baths,"1,538 sqft ",1988,2 Parking Spaces,Pool,"$832,100",San Diego
2740 Morningside St,3 Beds,3 Baths,"1,792 sqft",1971,1 Car Garage,No,"$675,000",San Diego
7564 Northern Lgts,4 Beds,5 Baths,"6,990 sqft ",2006,4 Car Garage,Yes,"$4,950,000",San Diego
3615 Plumosa Dr,4 Beds,4 Baths,"1,889 sqft",1950,Garage,No,"$1,888,000",San Diego
7505 Hillside Dr,5 Beds,6 Baths,"10,285 sqft",1997,8 Car Garage,Yes,"$16,950,000",San Diego
11948 Tivoli Park Row #3,3 Beds,2 Baths,"1,341 sqft",1994,2 Car Garage,Pool,"$645,000",San Diego
4748 Panorama Dr,3 Beds,3 Baths,"2,900 sqft",1951,2 Car Garage,No,"$1,495,000",San Diego
4444 Cherokee Ave #6,2 Beds,1 Bath,761 sqft,1985,1 Parking Spaces,Pool,"$405,000",San Diego
2283 Whitman St,5 Beds,4 Baths,"3,277 sqft",2006,2 Car Garage,No,"$2,995,000",San Diego
5645 Soledad Mountain Rd,5 Beds,4 Baths,"2,730 sqft",1988,2 Car Garage,No,"$2,290,000",San Diego
199 Cedaridge Dr,4 Beds,2 Baths,"1,690 sqft",1969,2 Car Garage,No,"$625,000",San Diego
9636 Deer Trail Dr,4 Beds,5 Baths,"3,870 sqft",2003,3 Car Garage,Yes,"$2,275,000",San Diego
1626 Buckingham Dr,6 Beds,7 Baths,"5,268 sqft ",2008,4 Car Garage,Yes,"$6,500,000",San Diego
10425 Caminito Cuervo #10425O-224,2 Beds,2 Baths,"1,103 sqft ",1977,1 Parking Spaces,Pool,"$499,900",San Diego
1080 Muirlands Dr,5 Beds,4 Baths,"5,789 sqft ",1981,2 Car Garage,Yes,"$6,980,000",San Diego
13879 Via Rimini,2 Beds,1 Bath,924 sqft,1971,1 Car Garage,Pool,"$430,000",San Diego
888 West E St #3804,3 Beds,3 Baths,"2,450 sqft",2018,Garage,Pool,"$3,390,000",San Diego
1703 30th St,3 Beds,2 Baths,"1,000 sqft",1914,Open Parking,No,"$1,099,999",San Diego
6039 Burian St,5 Beds,3 Baths,"1,806 sqft ",1970,2 Car Garage,No,"$699,000",San Diego
13599 Tradition St,4 Beds,3 Baths,"1,831 sqft",1994,2 Car Garage,No,"$1,395,000",San Diego
1062 Bangor St,5 Beds,4 Baths,"3,000 sqft",1987,4 Car Garage,Yes,"$3,595,000",San Diego
10475 Paseo De Linda,4 Beds,3 Baths,"1,908 sqft",2006,2 Car Garage,,"$1,075,000",San Diego
1534 Clanton Pl,4 Beds,3 Baths,"1,450 sqft",2002,2 Car Garage,No,"$665,000",San Diego
10935 Matinal Cir,3 Beds,3 Baths,"1,622 sqft",1986,2 Car Garage,Pool,"$899,000",San Diego
4851-4851 Collwood Blvd #B,2 Beds,2 Baths,971 sqft,1970,Garage,Pool,"$435,000",San Diego
5260 Kesling St,3 Beds,2 Baths,"1,014 sqft",1961,2 Car Garage,No,"$865,000",San Diego
1380 Dorcas St,5 Beds,4 Baths,"2,835 sqft",2018,2 Car Garage,No,"$2,199,999",San Diego
5559 La Jolla Hermosa Ave,2 Beds,1 Bath,"1,065 sqft",1950,Garage,No,"$1,699,000",San Diego
11166 Almazon St,3 Beds,2 Baths,"1,380 sqft",1974,Garage,No,"$875,000",San Diego
4053 Oakcrest Dr,4 Beds,2 Baths,766 sqft ,1951,Garage,No,"$598,000",San Diego
5362 Aurora Summit Trl,5 Beds,5 Baths,"4,480 sqft",2019,3 Car Garage,Yes,"$4,299,999",San Diego
2203 Imogene Ave,5 Beds,2 Baths,"1,430 sqft",1965,Open Parking,No,"$739,000",San Diego
2221 Hartford St,4 Beds,3 Baths,"2,622 sqft",1962,2 Car Garage,No,"$1,890,500",San Diego
3949-3949 Mission Blvd #3953,2 Beds,2 Baths,,1937,No Info,,"$1,489,000",San Diego
5459 Del Cerro Blvd,4 Beds,2 Baths,"2,256 sqft",1965,Garage,Yes,"$1,349,000",San Diego
1151 Willow St,4 Beds,4 Baths,"2,395 sqft",2017,2 Car Garage,No,"$2,200,000",San Diego
3607 51st St #F,2 Beds,2 Baths,"1,140 sqft",1981,Garage,,"$424,900",San Diego
855 Golden Park Ave,4 Beds,4 Baths,"3,270 sqft",2001,3 Car Garage,Yes,"$3,900,000",San Diego
3791 32nd St,3 Beds,2 Baths,"1,391 sqft",1933,Garage,No,"$1,249,000",San Diego
2292 Congress St,,,,Year Built,,,"$975,000",San Diego
9130 Irvington Ave,4 Beds,3 Baths,"2,144 sqft",1959,2 Car Garage,No,"$995,000",San Diego
1501 Front St #426,1 Bed,1 Bath,781 sqft,2004,1 Car Garage,Pool,"$465,000",San Diego
4475 36th St,4 Beds,3 Baths,"1,482 sqft",1926,Garage,No,"$985,000",San Diego
5172 Park West Ave,7 Beds,3 Baths,"2,580 sqft",1968,Garage,No,"$1,150,000",San Diego
4062 Aragon Dr,4 Beds,3 Baths,"1,608 sqft",1961,2 Car Garage,No,"$799,000",San Diego
5061 Gasconade Ave,3 Beds,2 Baths,"1,887 sqft",1961,2 Car Garage,No,"$1,199,000",San Diego
4566 Del Monte Ave,7 Beds,6 Baths,"4,400 sqft",2014,3 Car Garage,No,"$3,400,000",San Diego
700 W East St #301,1 Bed,1 Bath,827 sqft,2007,Garage,Pool,"$439,000",San Diego
4368 Dwight St,2 Beds,1 Bath,900 sqft,1925,Open Parking,No,"$529,000",San Diego
801 W Hawthorn St #102,2 Beds,2 Baths,858 sqft ,2004,2 Car Garage,,"$699,900",San Diego
10465 Caminito Mayten,3 Beds,3 Baths,"1,540 sqft ",1973,Garage,Pool,"$675,000",San Diego
540 Bonair Pl,4 Beds,5 Baths,"2,946 sqft",1995,2 Car Garage,No,"$3,150,000",San Diego
5380 Calle Rockfish #37,3 Beds,3 Baths,"1,583 sqft",2020,2 Car Garage,Pool,"$580,000",San Diego
5965 Cozzens St,5 Beds,3 Baths,"2,965 sqft",1969,Garage,No,"$1,495,000",San Diego
6752 Caminito Del Greco,2 Beds,3 Baths,"1,564 sqft ",1974,Garage,Pool,"$649,000",San Diego
348 Vista De La Playa,4 Beds,5 Baths,"4,750 sqft",2010,2 Car Garage,No,"$6,495,000",San Diego
3741-3741A & 3741b 52nd St,4 Beds,2 Baths,"1,700 sqft",1950,Garage,,"$769,000",San Diego
801 Ash St #304,2 Beds,2 Baths,"1,089 sqft",2006,1 Car Garage,Pool,"$530,000",San Diego
4667 Ocean Blvd #405,1 Bed,1 Bath,697 sqft,1973,Garage,Pool,"$899,999",San Diego
3450 3rd Ave #205,2 Beds,2 Baths,"1,247 sqft ",1990,Garage,No,"$699,000",San Diego
3141-45 Herman Ave,4 Beds,4 Baths,"1,800 sqft",1906,Garage,,"$1,250,000",San Diego
12685 Camino Mira Del Mar #149,2 Beds,2 Baths,950 sqft,1990,Carport,Pool,"$635,000",San Diego
15626 Peters Stone Ct,5 Beds,5 Baths,"3,748 sqft",2013,2 Car Garage,No,"$2,150,000",San Diego
7455 Pepita Way,6 Beds,6 Baths,"6,800 sqft",2021,4 Car Garage,Yes,"$7,500,000",San Diego
8356 Sugarman Dr #57,,,,,,,"$1,198,000",San Diego
3506 Del Sol Blvd #D,4 Beds,2 Baths,"1,206 sqft",1974,No Info,Pool,"$439,000",San Diego
12969 Angosto Way,4 Beds,4 Baths,"3,832 sqft",2009,3 Car Garage,Yes,"$2,150,000",San Diego
253 10th Ave #230,2 Beds,2 Baths,"1,171 sqft",2006,Garage,,"$699,999",San Diego
327 28th St,6 Beds,4 Baths,,Year Built,,,"$774,000",San Diego
6248 Camino Corto,5 Beds,3 Baths,"2,098 sqft",1970,2 Car Garage,No,"$1,259,000",San Diego
2510 Torrey Pines Rd #211,2 Beds,1 Bath,894 sqft,1970,Garage,Pool,"$575,000",San Diego
3505 Talbot St,5 Beds,6 Baths,"4,365 sqft",2021,Attached Garage,No,"$3,999,000",San Diego
8191 Doug Hl,6 Beds,7 Baths,"7,500 sqft",2019,4 Car Garage,No,"$6,999,000",San Diego
6117 La Jolla Blvd,3 Beds,3 Baths,"2,000 sqft",1952,Open Parking,No,"$2,250,000",San Diego
100 Harbor Dr #1706,1 Bed,1 Bath,"1,036 sqft ",1992,1 Parking Spaces,Pool,"$775,000",San Diego
4960 Lantana Dr #14,1 Bed,1 Bath,650 sqft ,1983,1 Parking Spaces,,"$320,000",San Diego
701 Kettner Blvd #122,3 Beds,2 Baths,"1,269 sqft ",1983,Garage,Pool,"$759,900",San Diego
6675 Mission Gorge Rd #A307,1 Bed,1 Bath,626 sqft,1976,Carport,,"$299,000",San Diego
7568 Montien Rd,5 Beds,6 Baths,"7,388 sqft",2007,4 Car Garage,Yes,"$4,700,000",San Diego
7425 Charmant Dr #2708,2 Beds,1 Bath,796 sqft,1987,Garage,Pool,"$625,000",San Diego
Cosoy Way,,,,,,,"$875,000",San Diego
4568 Kansas St #5,1 Bed,1 Bath,540 sqft,1985,Garage,,"$388,990",San Diego
6275 Lake Apopka Pl,4 Beds,3 Baths,"2,301 sqft",1969,3 Car Garage,No,"$900,000",San Diego
2467 Congress St,2 Beds,2 Baths,"1,220 sqft",2016,Open Parking,No,"$1,150,000",San Diego
4121 Galt St,3 Beds,3 Baths,"1,680 sqft ",1960,2 Car Garage,Yes,"$1,239,500",San Diego
5676 Taft Ave,6 Beds,3 Baths,"3,666 sqft",1988,3 Car Garage,No,"$3,495,000",San Diego
1757-59 Pentuckett Ave,4 Beds,2 Baths,"1,632 sqft",1959,No Info,,"$915,000",San Diego
6410 Stanley Ave,4 Beds,2 Baths,"1,608 sqft",1953,1 Car Garage,No,"$795,000",San Diego
5142 Providence Rd,3 Beds,3 Baths,"1,674 sqft",1958,2 Car Garage,No,"$999,995",San Diego
12535 Nacido Dr,3 Beds,2 Baths,"1,905 sqft",1973,2 Car Garage,No,"$760,000",San Diego
6717 Friars Rd #60,1 Bed,2 Baths,882 sqft,1979,No Info,Pool,"$430,000",San Diego
804 Vanderbilt Pl,2 Beds,1 Bath,800 sqft,1947,1 Parking Spaces,,"$699,000",San Diego
575 6th Ave #1004,2 Beds,2 Baths,960 sqft,2007,Garage,Pool,"$679,000",San Diego
7875 Hemingway Ave,3 Beds,2 Baths,"1,832 sqft",1971,2 Car Garage,Yes,"$1,150,000",San Diego
3018-20 Monroe Ave,3 Beds,2 Baths,,1979,Garage,,"$899,000",San Diego
2478 Rosecrans St,5 Beds,6 Baths,"6,994 sqft ",1925,Garage,No,"$2,895,000",San Diego
5126-38 Bayard St,,,,1973,Garage,Pool,"$2,450,000",San Diego
100 Harbor Dr #704,2 Beds,2 Baths,"1,407 sqft",1992,Garage,No,"$1,235,000",San Diego
3571 Forest Glen Rd,5 Beds,3 Baths,"1,756 sqft",1978,2 Car Garage,No,"$730,000",San Diego
3547 Brandywine St,4 Beds,3 Baths,"2,327 sqft",1970,2 Car Garage,No,"$1,450,000",San Diego
1150 J St #201,1 Bed,1 Bath,742 sqft,2005,1 Car Garage,,"$394,900",San Diego
9980 Scripps Vista Way #95,2 Beds,3 Baths,"1,116 sqft",1994,2 Car Garage,Pool,"$640,000",San Diego
13789 Mango Dr #202,1 Bed,1 Bath,708 sqft ,1977,Garage,Pool,"$525,000",San Diego
10282 Rancho Carmel Dr,2 Beds,2 Baths,"1,154 sqft ",1988,2 Car Garage,No,"$698,300",San Diego
5959 El Escorial Way,2 Beds,3 Baths,"1,556 sqft",1980,2 Car Garage,No,"$779,000",San Diego
8352 La Jolla Shores Dr,4 Beds,6 Baths,"3,583 sqft",2021,2 Car Garage,No,"$3,295,000",San Diego
3920 T St,7 Beds,4 Baths,"1,847 sqft",1953,No Info,No,"$748,000",San Diego
6052 Rancho Mission Rd #411,2 Beds,1 Bath,824 sqft,1977,1 Parking Spaces,Pool,"$424,500",San Diego
7847 Lookout Dr,3 Beds,3 Baths,"2,500 sqft",1948,2 Car Garage,No,"$2,995,000",San Diego
2771 Logan Ave,4 Beds,4 Baths,,1961,No Info,,"$799,000",San Diego
4430 42nd St #3,2 Beds,3 Baths,"1,360 sqft",1984,1 Car Garage,Pool,"$679,900",San Diego
13676 Mira Montana Dr,5 Beds,5 Baths,"4,637 sqft",1983,2 Car Garage,No,"$3,985,000",San Diego
1562 Linwood St,3 Beds,2 Baths,"1,250 sqft",2006,Open Parking,No,"$1,094,900",San Diego
3623-3627 31st St,5 Beds,3 Baths,"1,833 sqft",1922,Attached Garage,,"$1,599,000",San Diego
701 Bollenbacher St,4 Beds,2 Baths,"1,200 sqft",1958,Garage,No,"$779,000",San Diego
700 Front St #1307,2 Beds,2 Baths,"1,950 sqft ",1986,Garage,Pool,"$1,225,000",San Diego
Plan 3 in Palmer at 3 Roots by Shea Homes-Family,4 Beds,4 Baths,"2,187 sqft",2021,No Info,,"$962,405+",San Diego
6860 Quebec Ct #4,3 Beds,2 Baths,"1,183 sqft",1980,1 Parking Spaces,,"$459,000",San Diego
319 Rosecrans St,2 Beds,1 Bath,984 sqft,1923,Garage,No,"$1,395,000",San Diego
