Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
1105 Montrose St,3 Beds,2 Baths,"1,656 sqft",1915,None,Pool,"$450,000",Philadelphia
1754 Waterloo St,3 Beds,3 Baths,"1,053 sqft",1920,Open Parking,Pool,"$265,000",Philadelphia
3124 Clifford St,4 Beds,6 Baths,"2,575 sqft",1915,2 Parking Spaces,Pool,"$449,900",Philadelphia
2426 S Hicks St,3 Beds,2 Baths,"1,309 sqft",1920,Open Parking,Pool,"$315,000",Philadelphia
2101 Market St #2702,2 Beds,2 Baths,"1,408 sqft",2008,Garage,Pool,"$930,000",Philadelphia
271 S Van Pelt St #1,4 Beds,4 Baths,"2,440 sqft",1900,1 Car Garage,Pool,"$1,325,000",Philadelphia
1541 S Capitol St,3 Beds,3 Baths,"1,912 sqft",2017,Open Parking,Pool,"$463,000",Philadelphia
724 Shirley St,3 Beds,3 Baths,"2,300 sqft",1920,None,Pool,"$765,000",Philadelphia
2285 N 51st St,4 Beds,4 Baths,"2,640 sqft",1925,Garage,No,"$409,999",Philadelphia
2818 Lefevre St,3 Beds,1 Bath,"1,174 sqft",1925,None,Pool,"$164,999",Philadelphia
55 N 63rd St,4 Beds,,"1,676 sqft",1925,Open Parking,Pool,"$149,888",Philadelphia
1346 E Berks St #A,2 Beds,2 Baths,"2,150 sqft",1900,1 Parking Spaces,Pool,"$599,900",Philadelphia
3630 Miller St,2 Beds,1 Bath,717 sqft,1945,Open Parking,Pool,"$165,000",Philadelphia
1851 Sanford St,4 Beds,4 Baths,"1,696 sqft",1961,1 Car Garage,No,"$489,900",Philadelphia
240 Fernon St,2 Beds,1 Bath,"1,140 sqft",1920,Open Parking,Pool,"$339,000",Philadelphia
2529 Frankford Ave #2,2 Beds,2 Baths,870 sqft,1920,Open Parking,Pool,"$299,999",Philadelphia
2924 Wharton St,3 Beds,2 Baths,"1,824 sqft",1925,Open Parking,Pool,"$349,999",Philadelphia
5309 Walton Ave,4 Beds,2 Baths,"1,856 sqft",1907,Open Parking,No,"$375,000",Philadelphia
2121 W Chew Ave,3 Beds,1 Bath,"1,080 sqft",1925,Open Parking,Pool,"$225,000",Philadelphia
5614 Woodcrest Ave,4 Beds,3 Baths,"1,724 sqft",1925,1 Car Garage,Pool,"$239,900",Philadelphia
1716 Pine St #3,1 Bed,1 Bath,438 sqft,1908,Open Parking,Pool,"$225,000",Philadelphia
4111 Lawndale St,2 Beds,1 Bath,684 sqft,1925,Open Parking,Pool,"$139,900",Philadelphia
1914 Fairmount Ave #3R,2 Beds,2 Baths,800 sqft,1900,Open Parking,Pool,"$285,000",Philadelphia
1821 Webster St,2 Beds,1 Bath,840 sqft,1920,Open Parking,Pool,"$379,900",Philadelphia
5873 N 7th St,3 Beds,2 Baths,"1,140 sqft",1945,Open Parking,Pool,"$149,900",Philadelphia
627 Emily St,3 Beds,3 Baths,"1,306 sqft",2016,None,No,"$415,000",Philadelphia
1829 N Taney St,2 Beds,2 Baths,"1,008 sqft",1915,Open Parking,Pool,"$214,900",Philadelphia
7344 Rockwell Ave,3 Beds,2 Baths,"1,548 sqft",1953,Open Parking,No,"$264,900",Philadelphia
819 Morris St,3 Beds,3 Baths,"1,720 sqft",1915,Open Parking,Pool,"$699,000",Philadelphia
1419 N 61st St,5 Beds,,"1,440 sqft",1925,Open Parking,Pool,"$259,999",Philadelphia
534 Solly Ave,5 Beds,2 Baths,"1,912 sqft",1965,Open Parking,Pool,"$200,000",Philadelphia
1802 Fairmount Ave,4 Beds,,"1,462 sqft",1920,Open Parking,Pool,"$675,000",Philadelphia
433 Leverington Ave,4 Beds,3 Baths,"2,010 sqft",1925,4 Open Spaces,No,"$750,000",Philadelphia
705 N 40th St,6 Beds,,"2,400 sqft",1960,Open Parking,Pool,"$175,000",Philadelphia
834 Fuller St,2 Beds,,"1,353 sqft",1953,No Info,Pool,"$259,900",Philadelphia
3626 Calumet St,3 Beds,3 Baths,"1,700 sqft",1939,Open Parking,Pool,"$399,000",Philadelphia
728 S Percy St,2 Beds,1 Bath,825 sqft,1920,Open Parking,Pool,"$275,000",Philadelphia
6428 Oxford Ave,2 Beds,,"1,470 sqft",1950,2 Car Garage,Pool,"$199,900",Philadelphia
527 Monastery Ave,4 Beds,2 Baths,"1,781 sqft",1925,Open Parking,No,"$335,000",Philadelphia
2433 Coral St,2 Beds,1 Bath,994 sqft,1920,Open Parking,Pool,"$199,000",Philadelphia
1946 Greymont St,5 Beds,3 Baths,"1,990 sqft",1960,1 Car Garage,No,"$390,000",Philadelphia
2941 A St,3 Beds,1 Bath,"1,204 sqft",1935,Open Parking,Pool,"$95,000",Philadelphia
1338 S Bouvier St,3 Beds,4 Baths,,2021,Open Parking,Pool,"$629,000",Philadelphia
4403 Unruh Ave,3 Beds,2 Baths,"1,280 sqft",1940,Garage,No,"$250,000",Philadelphia
8105 Crittenden St,5 Beds,5 Baths,,2020,Garage,No,"$1,745,000",Philadelphia
6005 Keystone St,3 Beds,2 Baths,"1,880 sqft",1920,Garage,No,"$338,900",Philadelphia
2666 Emerald St,3 Beds,2 Baths,"1,090 sqft",No Info,Open Parking,Pool,"$289,999",Philadelphia
518 W Tabor Rd,4 Beds,4 Baths,"2,000 sqft",1919,Open Parking,No,"$349,900",Philadelphia
2905 S Broad St,3 Beds,2 Baths,"1,669 sqft",1925,1 Parking Spaces,Pool,"$519,000",Philadelphia
2540 N Water St,4 Beds,3 Baths,"1,660 sqft",No Info,Open Parking,Pool,"$279,999",Philadelphia
1429 Germantown Ave #6A,2 Beds,2 Baths,"1,146 sqft",No Info,Open Parking,Pool,"$300,000",Philadelphia
2013 Naudain St,2 Beds,1 Bath,899 sqft,1925,Open Parking,Pool,"$589,000",Philadelphia
111 S 15th St #2002,2 Beds,2 Baths,"1,091 sqft",1900,None,Pool,"$405,000",Philadelphia
207 S 49th St,8 Beds,,"3,500 sqft",1925,Open Parking,Pool,"$650,000",Philadelphia
3018 Gaul St,3 Beds,1 Bath,"1,092 sqft",1920,Open Parking,Pool,"$244,900",Philadelphia
480 Evergreen Ave,5 Beds,6 Baths,"4,263 sqft",2018,3 Open Spaces,No,"$1,050,000",Philadelphia
943 E Schiller St,3 Beds,2 Baths,"1,176 sqft",1934,Open Parking,Pool,"$149,900",Philadelphia
1217 Titan St,3 Beds,1 Bath,"1,204 sqft",1920,Open Parking,Pool,"$354,900",Philadelphia
123 W Lippincott St,3 Beds,1 Bath,"1,008 sqft",1920,Open Parking,Pool,"$145,000",Philadelphia
1908 E Lehigh Ave,3 Beds,2 Baths,"1,460 sqft",1925,No Info,Pool,"$179,900",Philadelphia
225 Gaskill St,4 Beds,5 Baths,"4,160 sqft",2006,2 Car Garage,Pool,"$1,950,000",Philadelphia
2550 Cecil B Moore Ave,9 Beds,,"1,986 sqft",1915,Open Parking,Pool,"$294,999",Philadelphia
1418 N Myrtlewood St,3 Beds,3 Baths,,,,Pool,"$465,000",Philadelphia
925 Kenmore Rd,3 Beds,2 Baths,"1,062 sqft",1925,1 Open Spaces,Pool,"$157,500",Philadelphia
2101 Chestnut St #506,Studio,1 Bath,443 sqft,1900,None,Pool,"$135,000",Philadelphia
613 McClellan St,3 Beds,3 Baths,"2,016 sqft",2020,1 Carport Spaces,Pool,"$589,900",Philadelphia
22 S Front St #302,1 Bed,1 Bath,740 sqft,2007,1 Car Garage,Pool,"$250,000",Philadelphia
1919 Chestnut St #923/24,3 Beds,2 Baths,"1,581 sqft",1965,1 Car Garage,Pool,"$399,500",Philadelphia
1132 Marlborough St,Studio,,"1,200 sqft",1764,Open Parking,No,"$250,000",Philadelphia
7609 Rockwell Ave,4 Beds,1 Bath,"1,707 sqft",1940,1 Car Garage,No,"$374,900",Philadelphia
4631 Saint Davids St,2 Beds,1 Bath,896 sqft,1910,Open Parking,Pool,"$245,000",Philadelphia
2058 Sigel St,2 Beds,1 Bath,956 sqft,1920,Open Parking,Pool,"$274,000",Philadelphia
3230 N Front St,2 Beds,2 Baths,"1,680 sqft",1935,Open Parking,Pool,"$139,900",Philadelphia
1245 E Oxford St,2 Beds,2 Baths,"1,060 sqft",1925,Open Parking,Pool,"$324,900",Philadelphia
2706 South St,2 Beds,2 Baths,664 sqft,1900,Open Parking,Pool,"$365,000",Philadelphia
901 Kerper St,4 Beds,3 Baths,"1,728 sqft",1955,Open Parking,No,"$389,900",Philadelphia
1810 Rittenhouse Sq #509,2 Beds,1 Bath,892 sqft,1952,Open Parking,Pool,"$319,000",Philadelphia
1420 Locust St #17R,1 Bed,1 Bath,717 sqft,1977,None,Pool,"$325,000",Philadelphia
314 N 12th St #607,1 Bed,1 Bath,"1,049 sqft",1900,None,Pool,"$294,999",Philadelphia
2612-20 E Albert St #4,3 Beds,3 Baths,"2,587 sqft",2020,Garage,Pool,"$520,000",Philadelphia
8105 Farnsworth St,3 Beds,2 Baths,"1,386 sqft",1965,1 Car Garage,No,"$325,000",Philadelphia
3738 Genesee Dr,3 Beds,2 Baths,"1,368 sqft",1969,1 Car Garage,Pool,"$265,000",Philadelphia
6309 Delaire Landing Rd #309,2 Beds,2 Baths,"1,295 sqft",1972,No Info,Pool,"$234,900",Philadelphia
13057 Bustleton Ave,10 Beds,3 Baths,"1,680 sqft",1925,Garage,No,"$445,000",Philadelphia
30 Woodale Rd,3 Beds,2 Baths,"1,224 sqft",1925,Open Parking,No,"$499,900",Philadelphia
2314 E Sergeant St,3 Beds,3 Baths,"2,200 sqft",2009,2 Parking Spaces,Pool,"$555,555",Philadelphia
2325 E Norris St,3 Beds,2 Baths,"1,595 sqft",No Info,Open Parking,Pool,"$334,000",Philadelphia
3431 Ormes St,3 Beds,1 Bath,980 sqft,1945,Open Parking,Pool,"$79,900",Philadelphia
2218 S 16th St,1 Bed,1 Bath,"1,496 sqft",1920,None,Pool,"$350,000",Philadelphia
833 Green Valley Dr,4 Beds,2 Baths,"1,720 sqft",1973,2 Car Garage,No,"$439,900",Philadelphia
1687 Brill St,3 Beds,1 Bath,"1,700 sqft",1925,Open Parking,Pool,"$114,900",Philadelphia
6140 Christian St,4 Beds,3 Baths,"1,840 sqft",1925,Open Parking,No,"$389,900",Philadelphia
2065 E Arizona St,2 Beds,2 Baths,826 sqft,1920,None,Pool,"$339,000",Philadelphia
2023 Ripley St,4 Beds,3 Baths,"2,206 sqft",2006,Open Parking,No,"$435,000",Philadelphia
2308 78th Ave,4 Beds,3 Baths,"1,210 sqft",1930,3 Open Spaces,Pool,"$285,900",Philadelphia
3035 W Harper St,4 Beds,3 Baths,"2,400 sqft",2021,None,Pool,"$579,900",Philadelphia
137 Sigel St,2 Beds,1 Bath,"1,000 sqft",1920,Open Parking,Pool,"$299,900",Philadelphia
6942 Cresheim Rd,4 Beds,3 Baths,"2,500 sqft",1927,Open Parking,No,"$569,900",Philadelphia
9211 Wesleyan Rd,3 Beds,1 Bath,"1,127 sqft",1955,Garage,No,"$315,000",Philadelphia
4471 Tolbut St,3 Beds,2 Baths,"1,120 sqft",1959,1 Open Spaces,Pool,"$259,900",Philadelphia
631 N 65th St,3 Beds,2 Baths,"1,176 sqft",1944,1 Car Garage,Pool,"$139,900",Philadelphia
411 S 9th St #1F,2 Beds,1 Bath,789 sqft,2007,Open Parking,Pool,"$259,000",Philadelphia
7813 Provident Rd,3 Beds,2 Baths,"1,214 sqft",1950,Open Parking,Pool,"$279,900",Philadelphia
1425 S Newkirk St,2 Beds,2 Baths,"1,100 sqft",1920,Open Parking,Pool,"$279,900",Philadelphia
419 E Somerset St,3 Beds,2 Baths,"1,120 sqft",1935,Open Parking,Pool,"$109,900",Philadelphia
3909 Patrician Dr,3 Beds,3 Baths,"1,104 sqft",1942,1 Car Garage,No,"$264,900",Philadelphia
2501 E Dauphin St,3 Beds,1 Bath,"1,200 sqft",1900,None,No,"$265,000",Philadelphia
1316 S Opal St,2 Beds,1 Bath,"1,050 sqft",1925,Open Parking,Pool,"$282,500",Philadelphia
5003 Worth St,3 Beds,2 Baths,"1,116 sqft",1935,Open Parking,Pool,"$184,900",Philadelphia
810 Locust St #205,3 Beds,3 Baths,"2,400 sqft",1918,1 Parking Spaces,Pool,"$850,000",Philadelphia
1008-20 Spruce St #1010C,2 Beds,2 Baths,"1,227 sqft",1840,Open Parking,Pool,"$320,000",Philadelphia
7211 Claridge St,3 Beds,2 Baths,"1,350 sqft",1950,Open Parking,No,"$319,900",Philadelphia
1121 N Hope St #11,3 Beds,3 Baths,"2,600 sqft",2014,1 Parking Spaces,Pool,"$500,000",Philadelphia
3048 Livingston St,3 Beds,1 Bath,956 sqft,1920,Open Parking,Pool,"$199,999",Philadelphia
431 Spruce St,6 Beds,5 Baths,"3,164 sqft",No Info,2 Car Garage,Pool,"$2,550,000",Philadelphia
10646 Halstead St,2 Beds,2 Baths,880 sqft,1970,1 Car Garage,No,"$250,000",Philadelphia
6239 N Lambert St,3 Beds,1 Bath,972 sqft,1905,Open Parking,Pool,"$144,999",Philadelphia
4766 Richmond St,3 Beds,2 Baths,"1,628 sqft",1910,None,No,"$264,900",Philadelphia
810 Catharine St,3 Beds,3 Baths,"1,863 sqft",1920,None,Pool,"$439,900",Philadelphia
3404 N 10th St,3 Beds,1 Bath,"1,260 sqft",1965,Open Parking,Pool,"$37,750",Philadelphia
10906 Knights Rd,3 Beds,3 Baths,"1,570 sqft",1972,1 Car Garage,No,"$349,900",Philadelphia
254 W Gorgas Ln,3 Beds,3 Baths,"1,504 sqft",1965,Open Parking,Pool,"$419,999",Philadelphia
1826 Pemberton St,2 Beds,2 Baths,"1,280 sqft",1942,Open Parking,Pool,"$530,000",Philadelphia
4445 N Bancroft St,3 Beds,1 Bath,932 sqft,1940,Open Parking,Pool,"$68,000",Philadelphia
4224 Saint Denis Dr,4 Beds,,"1,806 sqft",1973,2 Car Garage,Pool,"$399,900",Philadelphia
6616 Chew Ave,3 Beds,1 Bath,"1,424 sqft",1925,None,Pool,"$145,000",Philadelphia
575 Pedley Rd,3 Beds,2 Baths,"1,216 sqft",1950,Open Parking,No,"$330,000",Philadelphia
2029 Ellsworth St,4 Beds,4 Baths,"2,578 sqft",1923,Open Parking,Pool,"$340,000",Philadelphia
2054 Wilder St,2 Beds,1 Bath,"1,004 sqft",1923,Open Parking,Pool,"$170,000",Philadelphia
292 Leverington Ave,3 Beds,2 Baths,"1,262 sqft",1930,Open Parking,Pool,"$389,900",Philadelphia
4215 Pechin St,3 Beds,2 Baths,"1,824 sqft",1920,3 Open Spaces,No,"$449,900",Philadelphia
1532 Rodman St,2 Beds,1 Bath,"1,076 sqft",1925,None,Pool,"$399,900",Philadelphia
2216 Rhawn St,3 Beds,3 Baths,"1,920 sqft",1925,Open Parking,No,"$329,900",Philadelphia
118 21st St #202,1 Bed,1 Bath,523 sqft ,1954,Garage,Pool,"$78,184",Philadelphia
8719 Shawnee St,4 Beds,3 Baths,,2018,2 Car Garage,No,"$1,595,000",Philadelphia
1973 Elston St,3 Beds,2 Baths,"1,200 sqft",1925,1 Car Garage,Pool,"$249,990",Philadelphia
4322 Wayne Ave,3 Beds,2 Baths,"1,080 sqft",1930,Open Parking,Pool,"$150,000",Philadelphia
3316 Argyle St,3 Beds,1 Bath,840 sqft,1920,Open Parking,Pool,"$64,900",Philadelphia
1813 N Bouvier St,6 Beds,3 Baths,"1,965 sqft",1915,Open Parking,Pool,"$340,000",Philadelphia
1101 Washington Ave #106,2 Beds,2 Baths,"1,607 sqft",1900,1 Car Garage,Pool,"$425,000",Philadelphia
7053 Kindred St,3 Beds,2 Baths,"1,170 sqft",1950,Open Parking,Pool,"$225,000",Philadelphia
1215 S 7th St,4 Beds,3 Baths,"2,380 sqft",1915,Open Parking,Pool,"$519,000",Philadelphia
1815 E Oakdale St,3 Beds,3 Baths,"1,994 sqft",2017,Open Parking,Pool,"$295,000",Philadelphia
626 Benson St,4 Beds,2 Baths,"1,575 sqft",1964,Open Parking,No,"$325,000",Philadelphia
1524 N Hancock St #502,2 Beds,2 Baths,"1,367 sqft",1900,1 Parking Spaces,Pool,"$430,000",Philadelphia
4025 Fairmount Ave,3 Beds,4 Baths,"3,105 sqft",2021,None,Pool,"$474,900",Philadelphia
6020 Torresdale Ave,3 Beds,,"1,824 sqft",1920,2 Open Spaces,Pool,"$125,000",Philadelphia
12425 Barbary Rd,3 Beds,2 Baths,"1,360 sqft",1963,Open Parking,Pool,"$289,900",Philadelphia
2544 S Mildred St,3 Beds,2 Baths,"1,084 sqft",1929,Open Parking,Pool,"$259,000",Philadelphia
1841 Addison St,2 Beds,2 Baths,"1,440 sqft",1800,1 Parking Spaces,Pool,"$725,000",Philadelphia
251 Delmar St,3 Beds,4 Baths,"3,004 sqft",2013,2 Open Spaces,Pool,"$665,000",Philadelphia
4612 Decatur St,3 Beds,1 Bath,"1,200 sqft",1930,1 Car Garage,Pool,"$169,900",Philadelphia
1126 Buttonwood St #C,3 Beds,4 Baths,"1,565 sqft",2006,1 Parking Spaces,Pool,"$350,000",Philadelphia
7277 Valley Ave,3 Beds,3 Baths,"1,306 sqft",1959,1 Car Garage,No,"$375,000",Philadelphia
2514 S Warnock St,3 Beds,2 Baths,"1,024 sqft",1925,Open Parking,Pool,"$319,900",Philadelphia
7820 Mercury Pl,4 Beds,2 Baths,"1,260 sqft",1950,Open Parking,Pool,"$270,000",Philadelphia
2128 Ellsworth St,4 Beds,4 Baths,"3,240 sqft",2021,1 Car Garage,Pool,"$925,000",Philadelphia
7464 Sommers Rd,3 Beds,3 Baths,"1,488 sqft",1925,Open Parking,Pool,"$269,800",Philadelphia
1026 S 22nd St,2 Beds,2 Baths,"1,176 sqft",1920,Open Parking,Pool,"$495,000",Philadelphia
6616 Large St,3 Beds,2 Baths,"1,152 sqft",1950,1 Car Garage,Pool,"$250,000",Philadelphia
301 Byberry Rd #A28,2 Beds,2 Baths,"1,074 sqft",1980,No Info,Pool,"$195,000",Philadelphia
2127 S 15th St,4 Beds,1 Bath,"1,828 sqft",1920,Open Parking,Pool,"$309,000",Philadelphia
533 Livezey St,4 Beds,3 Baths,"2,627 sqft",1960,Garage,No,"$635,000",Philadelphia
1010 Race St #3C,1 Bed,1 Bath,730 sqft,1910,None,Pool,"$205,000",Philadelphia
3309 Ainslie St,2 Beds,1 Bath,"1,136 sqft",1945,1 Open Spaces,Pool,"$269,900",Philadelphia
307 S Smedley St,4 Beds,3 Baths,"1,419 sqft",No Info,Open Parking,Pool,"$749,900",Philadelphia
2050 Kater St,1 Bed,2 Baths,932 sqft,1925,Open Parking,Pool,"$400,000",Philadelphia
121-35 Walnut St #207,1 Bed,1 Bath,"1,092 sqft",1865,None,Pool,"$369,000",Philadelphia
2024 E Madison St,5 Beds,2 Baths,"2,430 sqft",1900,None,No,"$194,000",Philadelphia
928 S 23rd St,2 Beds,1 Bath,845 sqft,1920,Open Parking,Pool,"$330,000",Philadelphia
1630 N Marshall St #1,3 Beds,3 Baths,"1,226 sqft",2021,Open Parking,Pool,"$299,900",Philadelphia
772 S Front St #108,2 Beds,3 Baths,"1,094 sqft",1960,Open Parking,Pool,"$365,000",Philadelphia
476 Leverington Ave,4 Beds,4 Baths,"3,344 sqft",2016,4 Open Spaces,Pool,"$639,000",Philadelphia
1353 E Columbia Ave,4 Beds,1 Bath,"1,691 sqft",1915,Open Parking,Pool,"$279,900",Philadelphia
Address Not Disclosed,4 Beds,4 Baths,"5,067 sqft",1960,2 Car Garage,No,"$2,390,000",Philadelphia
1828 S 10th St,2 Beds,2 Baths,"1,710 sqft",2009,1 Parking Spaces,Pool,"$499,900",Philadelphia
4131 Freeland Ave,2 Beds,2 Baths,"1,278 sqft",1925,None,Pool,"$265,000",Philadelphia
319 E Sharpnack St,4 Beds,2 Baths,"1,330 sqft",1925,1 Car Garage,Pool,"$285,000",Philadelphia
2122 S Carlisle St,3 Beds,2 Baths,"1,050 sqft",1920,Open Parking,Pool,"$229,900",Philadelphia
3634 Midvale Ave,3 Beds,2 Baths,"1,350 sqft",1920,Open Parking,No,"$248,000",Philadelphia
50 S 16th St #5303,2 Beds,2 Baths,"1,132 sqft",1990,None,Pool,"$949,000",Philadelphia
222 Carson St,3 Beds,1 Bath,"1,100 sqft",1940,Open Parking,Pool,"$269,900",Philadelphia
1728 Nathaniel Dr,3 Beds,3 Baths,"1,372 sqft",1988,Open Parking,Pool,"$299,900",Philadelphia
2909 N Taylor St,3 Beds,1 Bath,920 sqft,1925,Open Parking,Pool,"$125,000",Philadelphia
250 S 13th St #7D,1 Bed,1 Bath,940 sqft,1900,Open Parking,Pool,"$310,000",Philadelphia
834 Sears St,2 Beds,2 Baths,"1,220 sqft",1915,Open Parking,Pool,"$185,000",Philadelphia
610 E Carver St,3 Beds,2 Baths,"1,080 sqft",1950,Open Parking,Pool,"$225,000",Philadelphia
4586 Shelbourne St,2 Beds,1 Bath,800 sqft,1930,No Info,Pool,"$159,900",Philadelphia
1748 N Bambrey St,2 Beds,2 Baths,"1,000 sqft",1915,None,Pool,"$284,900",Philadelphia
4223 Terrace St,3 Beds,3 Baths,"1,056 sqft",1930,1 Open Spaces,Pool,"$384,000",Philadelphia
4666 Umbria St,3 Beds,2 Baths,"1,305 sqft",1920,2 Open Spaces,Pool,"$289,000",Philadelphia
2124 Sears St,3 Beds,2 Baths,"1,058 sqft",1925,No Info,Pool,"$299,999",Philadelphia
2317 E Albert St,3 Beds,3 Baths,"2,750 sqft",2019,2 Open Spaces,Pool,"$624,900",Philadelphia
609 Allengrove St,3 Beds,1 Bath,"1,350 sqft",1927,Open Parking,Pool,"$224,900",Philadelphia
4419 N 5th St,3 Beds,2 Baths,"1,232 sqft",1935,No Info,Pool,"$159,900",Philadelphia
4535 Manayunk Ave,3 Beds,2 Baths,"1,989 sqft",1940,Open Parking,No,"$349,900",Philadelphia
1631 S 23rd St,3 Beds,4 Baths,"1,920 sqft",1925,Open Parking,Pool,"$349,999",Philadelphia
1324 Locust St #628,Studio,1 Bath,313 sqft,1922,None,Pool,"$79,000",Philadelphia
714 S 23rd St,3 Beds,3 Baths,"2,600 sqft",1915,None,Pool,"$850,000",Philadelphia
1920 E Haines St,3 Beds,2 Baths,"1,200 sqft",1925,2 Open Spaces,No,"$149,900",Philadelphia
1234 E Fletcher St,3 Beds,3 Baths,"1,863 sqft",2011,Open Parking,No,"$490,000",Philadelphia
1806 Memphis St,2 Beds,1 Bath,960 sqft,1920,Open Parking,Pool,"$200,000",Philadelphia
1801 Fairmount Ave #3C,3 Beds,3 Baths,"1,300 sqft",2021,None,Pool,"$689,999",Philadelphia
1331 N Hobart St,3 Beds,4 Baths,"1,176 sqft",1920,Open Parking,Pool,"$199,900",Philadelphia
301 N 3rd St #A3,2 Beds,1 Bath,"1,205 sqft",1900,Open Parking,Pool,"$374,900",Philadelphia
1221 W Wagner Ave,5 Beds,3 Baths,"3,024 sqft",1940,Open Parking,No,"$230,000",Philadelphia
484 Shurs Ln,3 Beds,1 Bath,"1,374 sqft",1930,Open Parking,No,"$259,000",Philadelphia
329 W Thompson St,3 Beds,1 Bath,"1,257 sqft",1920,Open Parking,Pool,"$259,900",Philadelphia
5549 Media St,4 Beds,3 Baths,"1,807 sqft",1925,Open Parking,No,"$219,000",Philadelphia
6301 Edmund St,4 Beds,2 Baths,"1,140 sqft",1930,1 Open Spaces,Pool,"$264,000",Philadelphia
1135 E Hortter St,3 Beds,1 Bath,"1,300 sqft",1950,1 Car Garage,Pool,"$210,000",Philadelphia
6329 N Lambert St,3 Beds,2 Baths,"1,164 sqft",1905,None,Pool,"$245,000",Philadelphia
1916 Ruan St,2 Beds,1 Bath,900 sqft,1920,Open Parking,Pool,"$110,000",Philadelphia
7115 Tulip St,4 Beds,3 Baths,"1,800 sqft",1955,Open Parking,No,"$233,000",Philadelphia
3037 Tyson Ave,4 Beds,,"1,872 sqft",1950,2 Car Garage,Pool,"$349,950",Philadelphia
102 Church St #301,1 Bed,1 Bath,675 sqft,No Info,Open Parking,Pool,"$265,000",Philadelphia
3609 E Crown Ave,3 Beds,2 Baths,"1,260 sqft",1964,No Info,Pool,"$299,000",Philadelphia
6612 Revere St,3 Beds,1 Bath,"1,138 sqft",1950,1 Car Garage,Pool,"$280,000",Philadelphia
3033 Comly Rd,3 Beds,2 Baths,"1,440 sqft",1983,Open Parking,Pool,"$319,900",Philadelphia
489 Lemonte St,3 Beds,1 Bath,"1,328 sqft",1925,Open Parking,No,"$234,900",Philadelphia
224 W Rittenhouse Sq #2306,2 Beds,2 Baths,"1,231 sqft",1970,None,Pool,"$869,900",Philadelphia
2632 Livingston St,3 Beds,3 Baths,"1,730 sqft",2017,1 Open Spaces,Pool,"$454,900",Philadelphia
19 N 61st St,4 Beds,1 Bath,"1,522 sqft",1925,Open Parking,Pool,"$135,000",Philadelphia
3132 Custer St,3 Beds,1 Bath,"1,064 sqft",1910,Open Parking,Pool,"$59,900",Philadelphia
1172 E Upsal St,3 Beds,2 Baths,"1,024 sqft",1925,1 Car Garage,Pool,"$184,900",Philadelphia
1754 Wylie St #A,2 Beds,2 Baths,"1,400 sqft",2021,1 Open Spaces,Pool,"$589,900",Philadelphia
7302 Cresheim Rd #C-14,2 Beds,2 Baths,"1,038 sqft",1968,None,Pool,"$150,000",Philadelphia
2715 E Cumberland St,3 Beds,3 Baths,"1,442 sqft",No Info,Open Parking,Pool,"$359,000",Philadelphia
825 Fitzwater St,2 Beds,2 Baths,"1,226 sqft",1982,1 Car Garage,Pool,"$559,900",Philadelphia
3147 Chatham St,2 Beds,1 Bath,860 sqft,1925,Open Parking,Pool,"$225,000",Philadelphia
1526 E Hewson St,2 Beds,3 Baths,"1,112 sqft",1920,Open Parking,Pool,"$349,900",Philadelphia
2204 Manning St,2 Beds,1 Bath,"1,323 sqft",No Info,1 Car Garage,Pool,"$675,000",Philadelphia
1314 Glenview St,3 Beds,2 Baths,"1,358 sqft",1950,Open Parking,No,"$309,999",Philadelphia
2244 N Reese St,3 Beds,4 Baths,"2,430 sqft",2021,None,Pool,"$382,500",Philadelphia
4442 Baker St,3 Beds,1 Bath,"1,182 sqft",1900,None,Pool,"$244,900",Philadelphia
1433 S 20th St,3 Beds,2 Baths,"1,448 sqft",1923,Open Parking,Pool,"$359,999",Philadelphia
219 S 18th St #805,1 Bed,1 Bath,668 sqft,1900,None,Pool,"$329,900",Philadelphia
2601 Pennsylvania Ave #110,1 Bed,1 Bath,772 sqft,1950,Open Parking,Pool,"$189,000",Philadelphia
1508 W Champlost St,3 Beds,1 Bath,"1,920 sqft",1905,Open Parking,No,"$135,000",Philadelphia
1214 Moore St,2 Beds,,"1,840 sqft",1915,Open Parking,Pool,"$575,000",Philadelphia
145 E Bells Mill Rd,4 Beds,4 Baths,"6,292 sqft ",1989,2 Car Garage,No,"$1,300,000",Philadelphia
1141 Tasker St,3 Beds,2 Baths,"1,304 sqft",1925,Open Parking,Pool,"$399,900",Philadelphia
230 S 22nd St,5 Beds,6 Baths,"6,600 sqft",1876,1 Parking Spaces,Pool,"$1,795,000",Philadelphia
839 N Woodstock St,4 Beds,6 Baths,"3,552 sqft",1920,1 Car Garage,Pool,"$1,275,000",Philadelphia
1743 Christian St,3 Beds,3 Baths,"2,133 sqft",1915,Open Parking,Pool,"$650,000",Philadelphia
1130 O Neil St,2 Beds,1 Bath,"1,088 sqft",1944,Open Parking,Pool,"$309,900",Philadelphia
4588 Castor Ave,6 Beds,,"3,384 sqft ",1940,Open Parking,Pool,"$349,999",Philadelphia
1427 S Mole St,2 Beds,1 Bath,983 sqft,1920,Open Parking,Pool,"$235,000",Philadelphia
728 E Madison St,3 Beds,1 Bath,"1,110 sqft",1920,Open Parking,Pool,"$89,900",Philadelphia
934 N 3rd St #407,1 Bed,1 Bath,866 sqft,2009,1 Parking Spaces,Pool,"$350,000",Philadelphia
