Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
343-345 Russia Ave,5 Beds,3 Baths,"2,250 sqft",1917,No Info,,"$950,000",San Francisco
2565 Washington St,6 Beds,6 Baths,"6,198 sqft",1915,Garage,,"$3,625,000",San Francisco
220 Lombard St #322,1 Bed,1 Bath,603 sqft ,1992,Attached Garage,Pool,"$595,000",San Francisco
2894 Bush St,4 Beds,3 Baths,"2,945 sqft",1898,Attached Garage,,"$2,595,000",San Francisco
435 China Basin St #540,2 Beds,,"1,124 sqft ",2012,1 Parking Spaces,,"$1,350,000",San Francisco
300 Valley St #5,2 Beds,2 Baths,"2,147 sqft ",1999,Garage,,"$1,995,000",San Francisco
2829 25th St #3,3 Beds,3 Baths,"1,464 sqft",1900,No Info,,"$1,495,000",San Francisco
325 China Basin St #417,2 Beds,2 Baths,"1,391 sqft",2008,Garage,,"$1,649,000",San Francisco
250 26th Ave,4 Beds,2 Baths,"1,780 sqft",1911,Garage,,"$1,795,000",San Francisco
2100 Pacific Ave,5 Beds,4 Baths,"5,180 sqft",1926,Attached Garage,,"$6,950,000",San Francisco
2 Gaviota Way,5 Beds,3 Baths,"2,614 sqft",1941,Attached Garage,No,"$1,798,000",San Francisco
42 Cortland Ave,3 Beds,2 Baths,"1,410 sqft",1927,Garage,,"$1,349,000",San Francisco
617 Broderick St #B,4 Beds,4 Baths,"2,420 sqft",1904,Garage,,"$2,195,000",San Francisco
1240-1242 4th Ave,5 Beds,3 Baths,"2,772 sqft",1907,Garage,,"$1,998,000",San Francisco
400 Pioche St,3 Beds,2 Baths,"1,364 sqft",1942,Attached Garage,No,"$1,350,000",San Francisco
630 Mason St #501,1 Bed,1 Bath,840 sqft,1927,0 Open Spaces,Pool,"$675,000",San Francisco
875 Francisco St,4 Beds,5 Baths,"6,330 sqft",1915,Garage,No,"$11,500,000",San Francisco
400 Spear St #115,1 Bed,2 Baths,"1,425 sqft",1996,Garage,,"$999,000",San Francisco
200 Brannan St #434,2 Beds,3 Baths,"1,831 sqft",2004,Attached Garage,,"$3,395,000",San Francisco
301 Mission St #10H,1 Bed,1 Bath,666 sqft ,2009,No Info,Pool,"$700,000",San Francisco
1310 Fillmore St #1105,1 Bed,1 Bath,749 sqft ,2007,Garage,,"$898,000",San Francisco
2707 Larkin St,4 Beds,8 Baths,"5,371 sqft",1900,Garage,No,"$8,995,000",San Francisco
361 Hamilton St,3 Beds,2 Baths,"1,775 sqft",1953,Attached Garage,No,"$1,699,000",San Francisco
3680 16th St,4 Beds,3 Baths,"1,538 sqft",1900,No Info,,"$1,595,000",San Francisco
207 King St #402,2 Beds,3 Baths,"1,740 sqft",2003,Attached Garage,,"$1,725,000",San Francisco
458 11th Ave #456,7 Beds,,"4,512 sqft",2005,Garage,,"$1,150,000",San Francisco
76 Bronte St,3 Beds,3 Baths,"1,748 sqft",1940,Garage,No,"$2,095,000",San Francisco
520 Natoma St #4,Studio,1 Bath,330 sqft,1911,No Info,,"$339,000",San Francisco
2040 Franklin St #602,1 Bed,1 Bath,800 sqft ,1966,1 Parking Spaces,,"$865,000",San Francisco
631 Ofarrell St #1510,Studio,1 Bath,520 sqft,No Info,No Info,,"$449,000",San Francisco
566 Paris St,3 Beds,2 Baths,"1,000 sqft",1906,None,No,"$899,000",San Francisco
1286 45th Ave,4 Beds,4 Baths,"1,898 sqft",1940,Attached Garage,No,"$1,699,000",San Francisco
4358 23rd St,3 Beds,1 Bath,,1906,No Info,,"$1,295,000",San Francisco
1344 Balboa St #1,2 Beds,1 Bath,814 sqft,1900,No Info,Pool,"$739,888",San Francisco
48-50 Winfield St,4 Beds,2 Baths,"2,280 sqft",1961,Garage,,"$1,750,000",San Francisco
2428-2432 Fulton St,6 Beds,3 Baths,"4,275 sqft",1911,1 Car Garage,,"$2,450,000",San Francisco
1110 S Van Ness Ave,,,"4,686 sqft",1900,Garage,,"$2,820,000",San Francisco
51 Elgin Park,3 Beds,3 Baths,"1,750 sqft",1991,Garage,,"$1,795,000",San Francisco
209 S Hill Blvd,2 Beds,1 Bath,"1,364 sqft",1927,Garage,No,"$1,380,000",San Francisco
2952 Steiner St,3 Beds,1 Bath,"1,345 sqft",1906,Garage,,"$1,695,000",San Francisco
1238 Sutter St #603,1 Bed,1 Bath,,2018,No Info,,"$695,000",San Francisco
170 King St #904,Studio,1 Bath,448 sqft ,2007,1 Parking Spaces,Pool,"$599,000",San Francisco
101 Lombard St #409E,1 Bed,2 Baths,"1,114 sqft",1983,Attached Garage,Pool,"$1,298,000",San Francisco
1163 Bowdoin St,3 Beds,1 Bath,924 sqft,1951,Garage,No,"$950,888",San Francisco
301 Main St #18H,2 Beds,2 Baths,"1,317 sqft",2008,Attached Garage,Pool,"$1,600,000",San Francisco
476 Hickory St,2 Beds,2 Baths,"1,400 sqft",1900,Attached Garage,No,"$1,695,000",San Francisco
225 Bay St #101,2 Beds,2 Baths,850 sqft,1979,Garage,Pool,"$949,500",San Francisco
60 Rausch St #201,3 Beds,2 Baths,"2,590 sqft",2002,Attached Garage,,"$2,099,000",San Francisco
305 Filbert St,2 Beds,3 Baths,"1,968 sqft",1900,No Info,No,"$3,995,000",San Francisco
1267 Chestnut St #4,2 Beds,2 Baths,"1,070 sqft",1924,Attached Garage,,"$1,375,000",San Francisco
920 Haight St,5 Beds,3 Baths,"3,150 sqft",1904,2 Parking Spaces,,"$2,495,000",San Francisco
203 Gellert Dr,,,,,,,"$750,000",San Francisco
729 Frederick St,1 Bed,1 Bath,590 sqft,1990,Garage,,"$799,000",San Francisco
942 Market St #402,1 Bed,1 Bath,658 sqft,2007,No Info,,"$625,000",San Francisco
220-220A Romain St,3 Beds,3 Baths,"2,615 sqft",1936,Garage,No,"$1,895,000",San Francisco
1909-1911 Ellis St,6 Beds,4 Baths,"3,436 sqft",1900,Garage,No,"$3,200,000",San Francisco
2186 15th St #A,3 Beds,2 Baths,"1,405 sqft",1900,No Info,Pool,"$1,425,000",San Francisco
21 Stillman St #2,1 Bed,2 Baths,"1,097 sqft",1998,1 Parking Spaces,Pool,"$725,000",San Francisco
193 Brewster St,4 Beds,4 Baths,"2,747 sqft",2016,0 Open Spaces,No,"$2,595,000",San Francisco
54-56 Williams Ave,4 Beds,2 Baths,"1,992 sqft",1909,No Info,,"$798,000",San Francisco
66 Cleary Ct #1003,3 Beds,2 Baths,"1,102 sqft ",1963,Attached Garage,Pool,"$1,175,000",San Francisco
264 Henry St,2 Beds,1 Bath,"1,250 sqft",1905,Garage,,"$1,395,000",San Francisco
175 Red Rock Way #208K,Studio,1 Bath,592 sqft,1972,0 Open Spaces,Pool,"$599,000",San Francisco
1301 Indiana St #104,3 Beds,3 Baths,"1,535 sqft ",2012,Attached Garage,,"$1,495,000",San Francisco
62 Natick St,4 Beds,2 Baths,"1,615 sqft",1906,Garage,No,"$1,895,000",San Francisco
4121 Cesar Chavez St #6,3 Beds,3 Baths,"1,894 sqft",2008,Attached Garage,Pool,"$2,285,000",San Francisco
3250 Judah St,2 Beds,2 Baths,"2,573 sqft",No Info,Attached Garage,No,"$1,388,000",San Francisco
1000 Pennsylvania Ave #10,2 Beds,3 Baths,"1,693 sqft",2001,Garage,,"$1,150,000",San Francisco
3653 Buchanan St #1,3 Beds,2 Baths,"1,678 sqft",2006,Garage,,"$2,350,000",San Francisco
634 29th Ave,3 Beds,2 Baths,"1,745 sqft",1914,Garage,No,"$1,658,000",San Francisco
2924 Fillmore St,4 Beds,4 Baths,"3,106 sqft",1910,No Info,Pool,"$2,895,000",San Francisco
88 Guy Pl #302,1 Bed,2 Baths,"1,008 sqft",1998,Attached Garage,Pool,"$750,000",San Francisco
5900 3rd St #2412,1 Bed,1 Bath,816 sqft,2010,1 Parking Spaces,,"$364,510",San Francisco
1960 Broadway #5,3 Beds,3 Baths,"2,794 sqft ",1925,Attached Garage,,"$4,500,000",San Francisco
379-381 27th Ave,,,"3,130 sqft",1923,Attached Garage,,"$1,799,000",San Francisco
1360 Stevenson St,3 Beds,3 Baths,"2,493 sqft",2008,1 Parking Spaces,,"$1,669,000",San Francisco
1955 Page St,9 Beds,1 Bath,"4,665 sqft",1900,3 Car Garage,,"$2,288,000",San Francisco
501 Crescent Way #5303,2 Beds,2 Baths,"1,166 sqft",2007,1 Parking Spaces,,"$588,722",San Francisco
2829 25th St #4,3 Beds,4 Baths,"1,975 sqft",1900,Attached Garage,,"$2,449,000",San Francisco
156 Curtis St,3 Beds,2 Baths,"1,040 sqft",1910,0 Open Spaces,No,"$995,000",San Francisco
1001 Pine St #610,2 Beds,2 Baths,"1,050 sqft ",1963,Garage,,"$1,050,000",San Francisco
2345 27th Ave,2 Beds,1 Bath,"1,380 sqft",1926,Attached Garage,No,"$1,188,000",San Francisco
2922 Franklin St,3 Beds,3 Baths,"2,735 sqft",2019,2 Parking Spaces,,"$3,495,000",San Francisco
2875 Jackson St #3,2 Beds,1 Bath,"1,122 sqft",1923,1 Parking Spaces,,"$1,340,000",San Francisco
1717 Mason Street,6 Beds,4 Baths,"9,860 sqft",1927,Attached Garage,,"$9,995,000",San Francisco
3239-3241 17th St,7 Beds,5 Baths,"2,746 sqft",1900,2 Car Garage,,"$1,800,000",San Francisco
400 Beale St #1214,3 Beds,2 Baths,"1,433 sqft",2001,Attached Garage,Pool,"$1,599,000",San Francisco
335 Berry St #402,2 Beds,2 Baths,,2009,Garage,,"$1,075,000",San Francisco
175 Bluxome St #102,1 Bed,1 Bath,910 sqft ,1998,0 Open Spaces,,"$799,000",San Francisco
39 Santa Marina St,3 Beds,2 Baths,"1,311 sqft",1906,No Info,No,"$1,498,000",San Francisco
4248 25th St,2 Beds,2 Baths,962 sqft,1907,Garage,,"$1,099,999",San Francisco
38 Bryant St #905,1 Bed,1 Bath,722 sqft ,1994,1 Parking Spaces,Pool,"$850,000",San Francisco
708 Long Bridge St #110,1 Bed,2 Baths,"1,090 sqft",2016,Attached Garage,Pool,"$1,298,000",San Francisco
55 Oak St #208,1 Bed,1 Bath,657 sqft,2021,No Info,No,"$739,000",San Francisco
118 Alta St,3 Beds,3 Baths,"2,363 sqft",1907,No Info,,"$2,495,000",San Francisco
1308 Anza St,2 Beds,2 Baths,"1,450 sqft",1909,No Info,No,"$1,350,000",San Francisco
105 Vienna St,2 Beds,,924 sqft,1901,Attached Garage,No,"$699,000",San Francisco
540 De Haro St #401,2 Beds,2 Baths,,2020,Attached Garage,,"$2,495,000",San Francisco
401 Crescent Ct #4102,2 Beds,2 Baths,"1,103 sqft ",2007,Garage,,"$606,062",San Francisco
1552 Hampshire St,2 Beds,2 Baths,"1,600 sqft",No Info,Garage,,"$1,225,000",San Francisco
574 Natoma St,Studio,1 Bath,,2012,No Info,,"$465,000",San Francisco
330 Mission Bay Blvd #802,2 Beds,2 Baths,"1,620 sqft ",2009,Attached Garage,,"$1,985,000",San Francisco
1174 Goettingen St,3 Beds,2 Baths,"1,120 sqft",1947,Attached Garage,No,"$988,000",San Francisco
531 Kansas St,5 Beds,4 Baths,"3,115 sqft",1927,Attached Garage,No,"$3,898,000",San Francisco
209 Gellert Dr,,,,,,,"$678,000",San Francisco
1050 N Point St #1206,1 Bed,1 Bath,,No Info,Attached Garage,Pool,"$898,000",San Francisco
725 Pine St #202,Studio,1 Bath,313 sqft,1920,No Info,Pool,"$475,000",San Francisco
219 Brannan St #6B,1 Bed,1 Bath,723 sqft,2000,Attached Garage,Pool,"$895,000",San Francisco
437-443 Austin St,12 Beds,2 Baths,"5,661 sqft",1900,No Info,,"$2,175,000",San Francisco
55 Red Rock Way #106O,Studio,1 Bath,474 sqft,1972,Attached Garage,Pool,"$475,000",San Francisco
Residence #301 Plan in Crescent Nob Hill by Grosvenor Americas,2 Beds,2 Baths,"1,039 sqft",2021,Garage,,"$1,750,000+",San Francisco
285 Edgehill Way,,,,Year Built,,,"$485,000",San Francisco
850 Powell St #401,2 Beds,6 Baths,"1,456 sqft ",1923,Garage,,"$1,149,000",San Francisco
50 Lansing St #111,1 Bed,2 Baths,677 sqft,2006,Attached Garage,,"$799,000",San Francisco
751-755 Taraval St,5 Beds,1 Bath,"5,627 sqft",1936,Garage,,"$2,495,000",San Francisco
1470 15th St,5 Beds,2 Baths,"2,880 sqft",1907,No Info,No,"$1,290,000",San Francisco
55 Garnett Ter,3 Beds,2 Baths,"1,600 sqft",1996,1 Car Garage,No,"$949,000",San Francisco
1290 23rd Ave,3 Beds,2 Baths,"1,200 sqft",2004,Garage,,"$1,195,000",San Francisco
54 Woodward St #B,1 Bed,1 Bath,399 sqft,1907,No Info,,"$479,000",San Francisco
401 Harrison St #10B,2 Beds,2 Baths,"1,312 sqft",2014,0 Open Spaces,,"$1,575,000",San Francisco
606 Ellis St,3 Beds,2 Baths,"1,635 sqft",1907,Garage,No,"$1,349,888",San Francisco
1758 18th Ave,4 Beds,4 Baths,"2,398 sqft",1937,Attached Garage,No,"$1,795,000",San Francisco
255 Berry St #710,3 Beds,3 Baths,"2,293 sqft ",2004,Garage,,"$2,900,000",San Francisco
30 Cunningham Pl,3 Beds,2 Baths,"2,718 sqft",1910,Garage,,"$1,499,999",San Francisco
301 Mission St #1,2 Beds,2 Baths,"1,728 sqft ",2009,1 Parking Spaces,,"$1,899,000",San Francisco
173-175 Alpine Ter,4 Beds,1 Bath,"2,252 sqft",1905,1 Car Garage,,"$2,795,000",San Francisco
631 Ofarrell St #910,Studio,1 Bath,520 sqft,1930,No Info,,"$424,000",San Francisco
586 41st Ave,3 Beds,2 Baths,"1,045 sqft",1941,Garage,,"$1,095,000",San Francisco
10 Encline Ct,5 Beds,4 Baths,"3,327 sqft",1938,Attached Garage,No,"$2,698,000",San Francisco
200 Friedell St,3 Beds,3 Baths,"1,736 sqft",2016,Attached Garage,,"$959,000",San Francisco
3676 16th St,3 Beds,3 Baths,"1,538 sqft",No Info,No Info,,"$1,295,000",San Francisco
917 Bryant St,2 Beds,2 Baths,"3,550 sqft",1924,Garage,No,"$2,998,000",San Francisco
490 Connecticut St #5,Studio,1 Bath,,Year Built,,,"$498,000",San Francisco
815 Duboce Ave,5 Beds,2 Baths,"2,920 sqft",1907,Garage,,"$1,695,000",San Francisco
600 Gates St,3 Beds,3 Baths,"2,569 sqft",1908,Attached Garage,No,"$2,095,000",San Francisco
208-210 Fair Oaks St,8 Beds,7 Baths,"4,463 sqft",1860,0 Open Spaces,,"$4,600,000",San Francisco
638 19th St #9,3 Beds,3 Baths,"1,485 sqft ",2007,Attached Garage,,"$1,595,000",San Francisco
832 Florida St,4 Beds,2 Baths,"1,920 sqft",1900,No Info,No,"$999,988",San Francisco
2617 Pacific Ave,4 Beds,4 Baths,"3,450 sqft",1902,Attached Garage,,"$6,895,000",San Francisco
1273-1277 Dolores St,5 Beds,3 Baths,"3,689 sqft",1904,No Info,,"$2,160,000",San Francisco
260 King St #469,1 Bed,1 Bath,,2004,Attached Garage,,"$1,149,000",San Francisco
1122 Gilman Ave,4 Beds,2 Baths,"1,615 sqft",1936,Garage,No,"$850,000",San Francisco
5853 Mission St #4,2 Beds,1 Bath,805 sqft,1980,1 Parking Spaces,Pool,"$598,000",San Francisco
1805 Pine St #34,Studio,,479 sqft,1924,No Info,,"$341,000",San Francisco
1362 23rd Ave,4 Beds,2 Baths,"1,579 sqft",1923,Attached Garage,No,"$1,495,000",San Francisco
26-30 Varennes St,84 Beds,2 Baths,"2,952 sqft",1907,No Info,,"$1,499,000",San Francisco
927-929 Capp St,2 Beds,2 Baths,"1,490 sqft",1904,3 Car Garage,,"$1,395,000",San Francisco
1945 Hyde St #2,2 Beds,2 Baths,,1920,Garage,,"$3,800,000",San Francisco
46-48 Rossi Ave,4 Beds,3 Baths,"2,851 sqft",1939,Attached Garage,,"$2,900,000",San Francisco
1200 California St #18D,2 Beds,2 Baths,"1,800 sqft",No Info,Attached Garage,,"$2,995,000",San Francisco
350 Laguna Honda Blvd,3 Beds,3 Baths,"12,222 sqft",1928,9 Parking Spaces,,"$6,900,000",San Francisco
601 Van Ness Ave #705,2 Beds,2 Baths,882 sqft,1982,No Info,Pool,"$714,500",San Francisco
1345 16th Ave #6,2 Beds,1 Bath,,1924,Attached Garage,,"$775,000",San Francisco
170 Pacific Ave #19,3 Beds,3 Baths,"1,993 sqft",1986,Attached Garage,,"$2,198,000",San Francisco
280 Spear St #37D,3 Beds,3 Baths,"2,355 sqft ",No Info,No Info,No,"$5,900,000",San Francisco
601 Van Ness Ave #25,2 Beds,2 Baths,"1,030 sqft ",1982,1 Parking Spaces,Pool,"$888,000",San Francisco
1550 Hampshire St,1 Bed,1 Bath,975 sqft,No Info,Garage,,"$775,000",San Francisco
815 Tennessee St #303,3 Beds,2 Baths,,2018,Garage,,"$1,799,000",San Francisco
776 Tehama St #9,1 Bed,1 Bath,418 sqft,2006,No Info,,"$356,509",San Francisco
1250 Jones St #902,1 Bed,1 Bath,"1,115 sqft",1929,1 Parking Spaces,,"$1,295,000",San Francisco
224 Laidley St,4 Beds,5 Baths,,No Info,Garage,No,"$5,795,000",San Francisco
3637 26th St,2 Beds,1 Bath,"1,380 sqft",1926,Attached Garage,,"$1,249,000",San Francisco
1080 Chestnut St,4 Beds,6 Baths,"5,445 sqft",1962,Attached Garage,,"$14,900,000",San Francisco
2914 San Bruno Ave,4 Beds,2 Baths,"2,750 sqft",1900,No Info,No,"$1,180,000",San Francisco
1490 Francisco St #3,2 Beds,1 Bath,920 sqft,1924,Garage,,"$1,299,000",San Francisco
79 28th St,3 Beds,3 Baths,,1906,Attached Garage,No,"$2,495,000",San Francisco
521 Waller St,6 Beds,3 Baths,"4,010 sqft",1900,Attached Garage,,"$2,650,000",San Francisco
79 Karen Ct,4 Beds,3 Baths,"1,850 sqft",2002,Garage,No,"$1,250,000",San Francisco
1268 Lombard St #2,3 Beds,2 Baths,,2013,Garage,,"$3,299,000",San Francisco
288 Farallones St,3 Beds,3 Baths,"1,266 sqft",1909,Attached Garage,No,"$999,000",San Francisco
50 Lansing St #303,2 Beds,2 Baths,"1,065 sqft ",2006,Garage,,"$1,095,000",San Francisco
2440-2444 Broadway St,10 Beds,11 Baths,,,,,"$15,900,000",San Francisco
2224 Jackson St,5 Beds,5 Baths,"3,048 sqft",No Info,Garage,,"$4,395,000",San Francisco
2448 Lombard St #313,Studio,1 Bath,575 sqft,2020,No Info,Pool,"$898,000",San Francisco
1177 California St #202,1 Bed,1 Bath,511 sqft ,No Info,Garage,Pool,"$550,000",San Francisco
2375 33rd Ave,2 Beds,3 Baths,"1,700 sqft",1941,Attached Garage,No,"$1,472,000",San Francisco
2998 Larkin St #2,4 Beds,4 Baths,"2,629 sqft",2009,Attached Garage,Pool,"$2,995,000",San Francisco
2920 21st St,3 Beds,2 Baths,,1904,1 Parking Spaces,,"$1,395,000",San Francisco
214 States St,3 Beds,,"1,500 sqft",1910,Attached Garage,No,"$1,395,000",San Francisco
2111 Hyde St #304,3 Beds,3 Baths,"2,141 sqft",No Info,Attached Garage,,"$2,795,000",San Francisco
1925 Pacific Ave #3,3 Beds,2 Baths,,1918,Attached Garage,,"$2,095,000",San Francisco
950 Tennessee St #127,3 Beds,2 Baths,"1,440 sqft",2020,Garage,,"$1,782,000",San Francisco
877 Hayes St,,3 Baths,"3,300 sqft",1900,No Info,,"$2,150,000",San Francisco
246-248 Carl St,6 Beds,,,No Info,Garage,,"$7,490,000",San Francisco
128 Parker Ave,6 Beds,5 Baths,"3,336 sqft",1966,Attached Garage,,"$2,650,000",San Francisco
43 Joost Ave,2 Beds,1 Bath,"1,175 sqft",1907,No Info,No,"$1,049,000",San Francisco
4440 20th St,3 Beds,2 Baths,"2,015 sqft",1917,Garage,No,"$2,450,000",San Francisco
1262 35th Ave,4 Beds,3 Baths,"1,908 sqft",1913,No Info,No,"$1,799,000",San Francisco
1701 Jackson St #206,2 Beds,2 Baths,"1,108 sqft",2001,Attached Garage,Pool,"$1,279,000",San Francisco
501 Beale St #8D,2 Beds,2 Baths,"1,259 sqft",2006,1 Parking Spaces,,"$1,645,000",San Francisco
1150 Sacramento St #303,2 Beds,2 Baths,"1,868 sqft ",1989,Attached Garage,,"$3,295,000",San Francisco
815 Pacheco St,2 Beds,1 Bath,"1,037 sqft",1951,Garage,No,"$1,200,000",San Francisco
349 S Van Ness Ave #3,2 Beds,1 Bath,787 sqft,1917,No Info,,"$625,000",San Francisco
164-166 Henry St,5 Beds,3 Baths,"4,287 sqft",1900,No Info,,"$3,495,000",San Francisco
120 19th Ave,3 Beds,3 Baths,"1,539 sqft",1984,1 Car Garage,Pool,"$1,880,000",San Francisco
855 Folsom St #316,1 Bed,1 Bath,642 sqft,2001,No Info,,"$445,814",San Francisco
540 Ashbury St,3 Beds,2 Baths,"1,600 sqft",1904,No Info,Pool,"$1,425,000",San Francisco
44 Bonview St,4 Beds,2 Baths,"1,610 sqft",1971,Garage,No,"$1,650,000",San Francisco
2906 Van Ness Ave,,,"3,328 sqft",1907,No Info,,"$1,950,000",San Francisco
201 Harrison St #416,1 Bed,1 Bath,719 sqft ,1991,Garage,Pool,"$825,000",San Francisco
1723-1727 Stockton St,5 Beds,2 Baths,"6,318 sqft",1900,No Info,,"$3,250,000",San Francisco
300 3rd St #1014,2 Beds,2 Baths,"1,161 sqft",1990,Garage,,"$1,298,000",San Francisco
1000 Broadway St,,,,,,,"$13,000,000",San Francisco
2190 Pacific Ave,1 Bed,1 Bath,"1,095 sqft",1950,Garage,Pool,"$1,400,000",San Francisco
4231 24th St,4 Beds,5 Baths,"2,580 sqft",1929,1 Parking Spaces,,"$2,895,000",San Francisco
2301 Scott St,8 Beds,8 Baths,"6,106 sqft",1900,Garage,,"$6,500,000",San Francisco
719 Larkin St #203,1 Bed,1 Bath,619 sqft,2019,No Info,,"$650,000",San Francisco
1742-1746 Filbert St,9 Beds,4 Baths,"4,644 sqft",1911,3 Car Garage,,"$3,499,000",San Francisco
1945 Washington St #204,2 Beds,2 Baths,937 sqft,1987,Garage,,"$1,295,000",San Francisco
631 Ofarrell St #1206,Studio,1 Bath,520 sqft,1930,No Info,,"$479,000",San Francisco
138 Ramsell St,4 Beds,3 Baths,"1,081 sqft",1945,No Info,No,"$1,259,000",San Francisco
3966 18th St,2 Beds,1 Bath,"1,525 sqft",1931,1 Car Garage,Pool,"$1,350,000",San Francisco
1 Steuart St #1701,3 Beds,3 Baths,"2,337 sqft",No Info,No Info,No,"$8,950,000",San Francisco
479 Moscow St,3 Beds,1 Bath,"1,325 sqft",1914,Garage,No,"$1,150,000",San Francisco
300 3rd St #618,2 Beds,2 Baths,"1,534 sqft ",1990,Attached Garage,Pool,"$1,250,000",San Francisco
588 Minna St #203,1 Bed,1 Bath,644 sqft,2021,No Info,No,"$649,000",San Francisco
475 Hampshire St #3,1 Bed,2 Baths,"1,104 sqft",2001,1 Parking Spaces,,"$1,050,000",San Francisco
1880 Turk St,8 Beds,9 Baths,"7,500 sqft",1900,Garage,No,"$4,980,000",San Francisco
601 Van Ness Ave #744,1 Bed,1 Bath,751 sqft ,1982,0 Open Spaces,Pool,"$490,000",San Francisco
810 Douglass St,2 Beds,2 Baths,"1,125 sqft",1900,Attached Garage,No,"$2,199,000",San Francisco
420 Stanyan St #7,3 Beds,2 Baths,"1,441 sqft",2003,Garage,,"$1,558,000",San Francisco
489A 30th St,3 Beds,3 Baths,"2,060 sqft",2021,Garage,,"$2,499,888",San Francisco
2100 Green St #104,3 Beds,3 Baths,"2,173 sqft",1927,Attached Garage,Pool,"$2,350,000",San Francisco
1662-1664 Hayes St,4 Beds,,"2,760 sqft",1900,Garage,,"$2,295,000",San Francisco
3233 Broderick St,,,"3,805 sqft",1927,Garage,,"$3,288,000",San Francisco
1438 Oakdale Ave,4 Beds,3 Baths,"1,338 sqft",1963,2 Car Garage,No,"$916,999",San Francisco
55 Oak St #307,Studio,1 Bath,494 sqft,2021,No Info,No,"$625,500",San Francisco
5900 3rd St #2302,3 Beds,2 Baths,,2010,Attached Garage,,"$899,000",San Francisco
1000 N Point St #207,1 Bed,1 Bath,592 sqft ,1965,1 Car Garage,Pool,"$629,000",San Francisco
1310 Fillmore St #1-D,1 Bed,1 Bath,858 sqft,2007,No Info,,"$939,000",San Francisco
2170 Green St,2 Beds,3 Baths,"1,841 sqft",1899,Garage,,"$2,775,000",San Francisco
63 Carmel St,,,,,,,"$8,900,000",San Francisco
616-618 Lombard St,5 Beds,,"2,636 sqft",1909,Garage,,"$2,290,000",San Francisco
280 Spear St #14A,2 Beds,2 Baths,"1,515 sqft ",No Info,1 Parking Spaces,,"$1,805,000",San Francisco
200 Townsend St #6,1 Bed,2 Baths,"1,321 sqft",2003,Garage,,"$1,298,000",San Francisco
1840 Eddy St,4 Beds,4 Baths,,1929,0 Open Spaces,No,"$2,750,000",San Francisco
1383 Minna St,3 Beds,1 Bath,"1,200 sqft",1907,No Info,,"$799,000",San Francisco
435-441 Powell St,1 Bed,,"26,152 sqft",1907,No Info,,"$20,000,000",San Francisco
1588 Union St #1592,3 Beds,3 Baths,"4,669 sqft",1902,No Info,,"$2,250,000",San Francisco
1839 15th St #156,2 Beds,1 Bath,978 sqft ,1983,Attached Garage,Pool,"$949,000",San Francisco
260-262 25th Ave,6 Beds,5 Baths,"3,800 sqft",1924,Attached Garage,,"$1,990,000",San Francisco
1011 Hollister Ave,3 Beds,2 Baths,"1,269 sqft",1964,Attached Garage,No,"$1,149,000",San Francisco
765 Market St #34A,4 Beds,5 Baths,"4,550 sqft",No Info,0 Open Spaces,,"$9,900,000",San Francisco
272 Topaz Way,3 Beds,3 Baths,"1,875 sqft",1976,Garage,,"$1,500,000",San Francisco
1494 Revere Ave,7 Beds,3 Baths,"2,700 sqft",1924,Attached Garage,,"$999,000",San Francisco
900 Gilman Ave #12,2 Beds,1 Bath,882 sqft,2006,Attached Garage,,"$538,000",San Francisco
1074 Treat Ave,3 Beds,2 Baths,"1,465 sqft",1900,No Info,No,"$1,850,000",San Francisco
2119 22nd St,3 Beds,,"1,700 sqft",1900,No Info,No,"$950,000",San Francisco
1875 Mission St #203,1 Bed,1 Bath,810 sqft,2014,Attached Garage,Pool,"$849,000",San Francisco
631 Ofarrell St #1511,Studio,1 Bath,520 sqft,1929,No Info,,"$450,000",San Francisco
2956 Arelious Walker Dr,2 Beds,1 Bath,882 sqft ,2006,Attached Garage,,"$538,000",San Francisco
130 Duncan St,6 Beds,,"2,470 sqft",1900,Attached Garage,,"$3,200,000",San Francisco
39 Lobos St,4 Beds,2 Baths,"1,726 sqft",1974,Garage,No,"$1,400,000",San Francisco
1835 Franklin St #702,2 Beds,2 Baths,"1,500 sqft",1965,Attached Garage,,"$1,125,000",San Francisco
769 Athens St,3 Beds,2 Baths,"1,097 sqft",1924,Garage,No,"$1,198,000",San Francisco
588-592 Chestnut St,4 Beds,3 Baths,,Year Built,,,"$1,700,000",San Francisco
1475-3519 Oakdale Ave,2 Beds,1 Bath,"1,625 sqft",1928,1 Parking Spaces,No,"$757,500",San Francisco
1153-1155 Guerrero St,4 Beds,,"3,140 sqft",1885,Attached Garage,,"$1,898,000",San Francisco
519 Pennsylvania Ave,4 Beds,3 Baths,"2,081 sqft",1986,1 Parking Spaces,,"$1,145,000",San Francisco
60 Ora Way #H303,1 Bed,,409 sqft,1975,Garage,Pool,"$336,633",San Francisco
253-255 11th Ave,9 Beds,5 Baths,"4,200 sqft",1908,Garage,,"$2,525,000",San Francisco
164 Galewood Cir,2 Beds,3 Baths,"1,465 sqft",1978,Garage,,"$1,295,000",San Francisco
555 Golden Gate Ave #4I,2 Beds,2 Baths,912 sqft,2021,Garage,,"$998,000",San Francisco
180 Corwin St #6,2 Beds,2 Baths,"1,589 sqft",1960,Garage,,"$1,695,000",San Francisco
