Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
1560 33rd St NW,2 Beds,2 Baths,"1,772 sqft",1860,Open Parking,Pool,"$990,000",Washington
3315 Highland Pl NW,5 Beds,5 Baths,"4,300 sqft",1897,2 Open Spaces,No,"$3,775,000",Washington
1702 Lanier Pl NW,5 Beds,4 Baths,"2,824 sqft",1920,1 Parking Spaces,Pool,"$1,400,000",Washington
5714 3rd Pl NW,3 Beds,3 Baths,"2,580 sqft",1936,1 Car Garage,No,"$715,000",Washington
1411 Kennedy St NW,7 Beds,4 Baths,"4,828 sqft",1913,Garage,No,"$1,750,000",Washington
764 Gresham Pl NW,3 Beds,3 Baths,"2,076 sqft",1910,Open Parking,No,"$879,000",Washington
1122 Shepherd St NE,3 Beds,2 Baths,"2,038 sqft",1912,Open Parking,No,"$694,900",Washington
4290 S Capitol Ter SW,4 Beds,4 Baths,"2,400 sqft",2017,Open Parking,No,"$535,000",Washington
1745 Verbena St NW,5 Beds,4 Baths,"3,368 sqft ",1960,Open Parking,No,"$1,299,000",Washington
3510 Northampton St NW,3 Beds,3 Baths,"1,964 sqft",1939,Garage,No,"$995,000",Washington
5063 Overlook Rd NW,6 Beds,6 Baths,"8,000 sqft ",1954,1 Car Garage,Yes,"$3,995,000",Washington
2010 48th St NW,6 Beds,4 Baths,"3,560 sqft",1963,1 Car Garage,No,"$1,595,000",Washington
1921 Otis St NE,3 Beds,2 Baths,"1,544 sqft",1929,1 Carport Spaces,No,"$669,000",Washington
6612 Piney Branch Rd NW,4 Beds,2 Baths,"1,944 sqft",1923,Open Parking,No,"$649,900",Washington
4310 Brandywine St NW,3 Beds,3 Baths,"1,800 sqft",1926,Open Parking,No,"$1,029,000",Washington
5300 Sherier Pl NW,5 Beds,5 Baths,"3,857 sqft",1979,1 Car Garage,No,"$1,850,000",Washington
3823 Van Ness St NW,4 Beds,3 Baths,"2,033 sqft",1926,Garage,No,"$1,085,000",Washington
1228 30th St NW,5 Beds,5 Baths,"3,255 sqft",1900,Open Parking,No,"$2,549,000",Washington
3211 5th St SE,5 Beds,3 Baths,"2,964 sqft",1925,Garage,No,"$650,000",Washington
115 5th St SE,5 Beds,4 Baths,"3,117 sqft",1890,Garage,No,"$2,695,000",Washington
1944 S St SE,2 Beds,1 Bath,996 sqft,1939,Open Parking,No,"$500,000",Washington
1233 Euclid St NW #2,2 Beds,2 Baths,"1,119 sqft",1911,Open Parking,Pool,"$659,900",Washington
5865 Nebraska Ave NW,4 Beds,4 Baths,"2,829 sqft",1942,Garage,No,"$1,250,000",Washington
5335 Nebraska Ave NW,4 Beds,3 Baths,"2,300 sqft",1931,2 Car Garage,No,"$1,095,000",Washington
2941 Upton St NW,5 Beds,4 Baths,"3,180 sqft",1924,Garage,Pool,"$1,450,000",Washington
3815 24th St NE,4 Beds,3 Baths,"2,022 sqft",1929,1 Parking Spaces,No,"$815,000",Washington
1701 Bunker Hill Rd NE,4 Beds,4 Baths,"3,057 sqft",1926,5 Open Spaces,No,"$850,000",Washington
219 Anacostia Ave NE,3 Beds,2 Baths,"1,323 sqft",1949,Open Parking,Pool,"$409,900",Washington
615 Rhode Island Ave NW,3 Beds,2 Baths,"1,444 sqft",1880,Open Parking,Pool,"$675,000",Washington
718 Oneida Pl NW,3 Beds,3 Baths,"1,630 sqft",1940,Open Parking,Pool,"$635,000",Washington
819 Decatur St NW,3 Beds,3 Baths,"1,976 sqft",1925,4 Open Spaces,Pool,"$769,900",Washington
3817 47th St NW,4 Beds,4 Baths,"2,615 sqft",1942,1 Open Spaces,No,"$1,595,000",Washington
29 Q St NE #1,4 Beds,4 Baths,"1,735 sqft",1928,Garage,Pool,"$812,000",Washington
3301 Fessenden St NW,11 Beds,17 Baths,"17,631 sqft",2019,8 Car Garage,Yes,"$11,950,000",Washington
4325 7th St NW,4 Beds,4 Baths,"2,635 sqft",1922,Open Parking,Pool,"$899,900",Washington
916 K St NE,3 Beds,4 Baths,"2,250 sqft",1910,1 Parking Spaces,Pool,"$1,099,000",Washington
1827 5th St NW,3 Beds,2 Baths,"1,548 sqft",1905,Open Parking,Pool,"$939,000",Washington
1919 N Capitol St NE,4 Beds,3 Baths,"2,289 sqft",1904,2 Parking Spaces,Pool,"$1,149,500",Washington
1442 E St SE,3 Beds,2 Baths,"1,488 sqft",1910,Open Parking,Pool,"$895,000",Washington
1354 Euclid St NW #402A,3 Beds,3 Baths,"1,510 sqft",2008,Open Parking,Pool,"$879,000",Washington
431 Manor Pl NW,3 Beds,4 Baths,"1,860 sqft",1907,Open Parking,Pool,"$799,000",Washington
202 10th St SE,2 Beds,3 Baths,"1,428 sqft",1908,Open Parking,Pool,"$809,000",Washington
1043 Quebec Pl NW,3 Beds,2 Baths,"1,476 sqft",1923,1 Open Spaces,Pool,"$799,990",Washington
940 T St NW,4 Beds,5 Baths,"3,329 sqft",1895,2 Parking Spaces,Pool,"$1,900,000",Washington
1744 Q St NW,5 Beds,4 Baths,"3,700 sqft",1890,Garage,Pool,"$2,250,000",Washington
1121 48th Pl NE,4 Beds,5 Baths,,,,Pool,"$190,000",Washington
442 M St NW #5,1 Bed,1 Bath,509 sqft,1890,Open Parking,Pool,"$349,000",Washington
4602 New Hampshire Ave NW,4 Beds,4 Baths,"2,530 sqft",1925,Open Parking,Pool,"$1,199,000",Washington
1288 Neal St NE,4 Beds,4 Baths,"1,802 sqft",1924,2 Open Spaces,No,"$875,000",Washington
3610 13th St NW,3 Beds,2 Baths,"1,964 sqft",1910,Garage,Pool,"$875,000",Washington
2026 16th St NW #1,2 Beds,1 Bath,709 sqft,1910,Open Parking,Pool,"$300,000",Washington
680 4th St NE,2 Beds,2 Baths,882 sqft,1890,Open Parking,Pool,"$819,000",Washington
802 Rittenhouse St NW,4 Beds,5 Baths,"2,851 sqft",1927,Garage,No,"$1,349,000",Washington
424 Luray Pl NW,3 Beds,3 Baths,"1,980 sqft",1908,Open Parking,Pool,"$949,000",Washington
1532 Constitution Ave NE,2 Beds,2 Baths,"1,107 sqft",1927,1 Parking Spaces,Pool,"$779,900",Washington
504 3rd St SE,4 Beds,3 Baths,"1,942 sqft",1908,Open Parking,Pool,"$1,100,000",Washington
522 1st St SE,3 Beds,2 Baths,"2,331 sqft",1907,Open Parking,Pool,"$999,000",Washington
3210 Volta Pl NW,4 Beds,5 Baths,"3,186 sqft",1900,2 Parking Spaces,Pool,"$3,199,900",Washington
912 P St NW,2 Beds,3 Baths,"2,015 sqft",1880,Open Parking,Pool,"$1,339,000",Washington
935 26th St NW,4 Beds,5 Baths,"4,720 sqft",1970,1 Car Garage,Pool,"$2,350,000",Washington
1623 Montague St NW,5 Beds,3 Baths,"3,055 sqft",1929,Garage,No,"$1,199,900",Washington
765 Gresham Pl NW,4 Beds,3 Baths,"2,076 sqft",1910,Open Parking,No,"$849,000",Washington
321 F St NE,3 Beds,2 Baths,"1,614 sqft",1890,1 Open Spaces,Pool,"$950,000",Washington
2931 11th St NW #1,3 Beds,3 Baths,"1,360 sqft",1912,None,Pool,"$699,900",Washington
1652 29th St NW,3 Beds,3 Baths,"1,936 sqft",1910,Open Parking,Pool,"$1,995,000",Washington
1443 Constitution Ave NE,3 Beds,2 Baths,"1,650 sqft",1909,Open Parking,Pool,"$1,050,000",Washington
1975 Biltmore St NW #3,2 Beds,2 Baths,"1,006 sqft",1900,None,Pool,"$749,000",Washington
4825 16th St NW,4 Beds,5 Baths,"3,387 sqft",1927,Garage,No,"$1,100,000",Washington
2221 30th St NW,9 Beds,15 Baths,"14,750 sqft ",2008,3 Car Garage,No,"$18,500,000",Washington
352 N St SW,3 Beds,2 Baths,"1,300 sqft",1962,Open Parking,Pool,"$575,000",Washington
2617 Douglas Pl SE #302,2 Beds,2 Baths,901 sqft,2002,No Info,Pool,"$279,000",Washington
1821 Vermont Ave NW,4 Beds,4 Baths,"1,905 sqft",1880,Open Parking,Pool,"$1,599,000",Washington
4423 New Hampshire Ave NW,4 Beds,4 Baths,"2,150 sqft",1922,Garage,Pool,"$995,000",Washington
662 Irving St NW,4 Beds,2 Baths,"1,800 sqft",1909,Open Parking,Pool,"$799,900",Washington
4640 Cathedral Ave NW,6 Beds,9 Baths,"8,600 sqft ",2021,2 Car Garage,No,"$14,950,000",Washington
227 E St NE,4 Beds,4 Baths,"2,350 sqft",1880,Open Parking,Pool,"$1,100,000",Washington
5215 1/2 East Dr,4 Beds,5 Baths,"2,720 sqft",2020,Open Parking,Pool,"$537,000",Washington
1426 E St NE,3 Beds,3 Baths,"1,710 sqft",1923,No Info,Pool,"$1,124,900",Washington
4442 B St SE #2,2 Beds,2 Baths,980 sqft,2020,Open Parking,Pool,"$299,999",Washington
6616 Piney Branch Rd NW,4 Beds,3 Baths,"2,714 sqft",1925,Garage,No,"$899,000",Washington
198 F St SE,4 Beds,4 Baths,"3,425 sqft",1907,Open Parking,Pool,"$1,565,000",Washington
2909 13th St NE,4 Beds,2 Baths,"2,150 sqft",1926,Open Parking,No,"$849,000",Washington
2810 Ellicott St NW,5 Beds,5 Baths,"4,725 sqft",1957,2 Car Garage,No,"$2,875,000",Washington
5116 A St SE,3 Beds,2 Baths,"1,786 sqft",1948,None,Pool,"$465,000",Washington
20 7th St NE,2 Beds,4 Baths,"1,800 sqft",1908,2 Open Spaces,Pool,"$1,599,950",Washington
3601 Wisconsin Ave NW #310,2 Beds,1 Bath,707 sqft,1950,Open Parking,Pool,"$349,900",Washington
5110 Fort Totten Dr NE #3,2 Beds,2 Baths,729 sqft,1942,1 Parking Spaces,Pool,"$465,000",Washington
350 N St SW,4 Beds,2 Baths,"2,000 sqft",1962,None,Pool,"$650,000",Washington
2020 12th St NW #108,2 Beds,2 Baths,973 sqft,2005,1 Car Garage,Pool,"$669,000",Washington
3510 16th St NW #402,2 Beds,1 Bath,759 sqft,1920,Open Parking,Pool,"$379,000",Washington
1737 Willard St NW #6,2 Beds,2 Baths,"1,070 sqft",1911,Open Parking,Pool,"$679,900",Washington
1522 Jackson St NE,4 Beds,3 Baths,"2,347 sqft",1932,Open Parking,No,"$999,000",Washington
555 Massachusetts Ave NW #718,2 Beds,2 Baths,"1,049 sqft",2005,1 Car Garage,Pool,"$680,000",Washington
327 N St SW #327,2 Beds,2 Baths,"1,154 sqft",1967,No Info,Pool,"$510,000",Washington
1801 Wyoming Ave NW #44,2 Beds,2 Baths,921 sqft,1910,None,Pool,"$649,900",Washington
1742 Kenyon St NW,5 Beds,4 Baths,"2,988 sqft",1921,2 Open Spaces,Pool,"$1,495,000",Washington
1444 Taylor St NW #2,2 Beds,3 Baths,"1,009 sqft",1949,1 Parking Spaces,Pool,"$715,000",Washington
3933 14th St NW #9,2 Beds,3 Baths,"1,007 sqft",2021,No Info,Pool,"$725,000",Washington
60 U St NW,4 Beds,4 Baths,"2,676 sqft",1909,2 Parking Spaces,Pool,"$1,449,900",Washington
929 Florida Ave NW #3008,2 Beds,2 Baths,"1,176 sqft",2006,2 Car Garage,Pool,"$749,900",Washington
332 11th St NE,4 Beds,3 Baths,"2,093 sqft",1930,Open Parking,Pool,"$1,100,000",Washington
810 O St NW #609,2 Beds,2 Baths,"1,037 sqft",2020,No Info,Pool,"$794,900",Washington
3239 Military Rd NW,3 Beds,2 Baths,"1,744 sqft",1930,Open Parking,No,"$995,000",Washington
1731 S St NW #7,1 Bed,1 Bath,799 sqft,1900,Open Parking,Pool,"$499,999",Washington
1840 Mintwood Pl NW #402,2 Beds,2 Baths,"1,390 sqft",1910,Open Parking,Pool,"$629,000",Washington
3273 Sutton Pl NW #A,3 Beds,3 Baths,"1,628 sqft",1980,2 Parking Spaces,Pool,"$875,000",Washington
3155 Westover Dr SE,3 Beds,2 Baths,"1,950 sqft",1941,Open Parking,No,"$540,000",Washington
1022 Girard St NE,3 Beds,2 Baths,"2,066 sqft",1924,Garage,Pool,"$824,900",Washington
15 Evarts St NE,4 Beds,4 Baths,"2,634 sqft",1921,No Info,Pool,"$949,000",Washington
777 7th St NW #420,1 Bed,1 Bath,708 sqft,2005,Open Parking,Pool,"$399,999",Washington
1362 Monroe St NW #B,3 Beds,3 Baths,"1,572 sqft",2005,1 Car Garage,Pool,"$800,000",Washington
2425 L St NW #437,2 Beds,2 Baths,"1,194 sqft",2006,1 Car Garage,Pool,"$975,000",Washington
1110 E St SE,4 Beds,4 Baths,"2,406 sqft",1900,No Info,Pool,"$1,285,000",Washington
50 Florida Ave NE #408,1 Bed,1 Bath,654 sqft,2020,No Info,Pool,"$426,900",Washington
1612 8th St NW,3 Beds,3 Baths,"1,635 sqft",1900,Open Parking,Pool,"$979,000",Washington
134 35th St NE,2 Beds,3 Baths,832 sqft,1941,2 Carport Spaces,Pool,"$394,995",Washington
4764 Reservoir Rd NW,4 Beds,5 Baths,"2,738 sqft",1938,Open Parking,No,"$1,600,000",Washington
3800 18th St NE,4 Beds,4 Baths,"2,113 sqft",1940,1 Car Garage,No,"$740,000",Washington
3401 38th St NW #218,1 Bed,1 Bath,675 sqft,1989,Open Parking,Pool,"$365,000",Washington
3039 Macomb St NW #33,1 Bed,1 Bath,662 sqft,1923,Open Parking,Pool,"$385,000",Washington
2032 16th St NW #6,1 Bed,1 Bath,766 sqft,1938,No Info,Pool,"$569,900",Washington
2023 Flagler Pl NW,4 Beds,3 Baths,"1,866 sqft",1906,Open Parking,Pool,"$1,050,000",Washington
4123 7th St NW,3 Beds,4 Baths,"2,209 sqft",1912,Open Parking,Pool,"$912,000",Washington
400 Massachusetts Ave NW #916,2 Beds,2 Baths,"1,369 sqft",2004,2 Car Garage,Pool,"$874,999",Washington
639 10th St NE,3 Beds,3 Baths,"2,463 sqft",1910,1 Parking Spaces,Pool,"$1,049,000",Washington
637 Keefer Pl NW,3 Beds,2 Baths,"1,692 sqft",1910,1 Open Spaces,Pool,"$739,000",Washington
510 N St SW #N329,1 Bed,1 Bath,825 sqft,1966,1 Car Garage,Pool,"$349,500",Washington
2201 2nd St NW #41,1 Bed,1 Bath,700 sqft,1927,Open Parking,Pool,"$419,000",Washington
57 N St NW #302,1 Bed,1 Bath,750 sqft,1906,Open Parking,Pool,"$579,900",Washington
45 Sutton Sq SW #609,3 Beds,3 Baths,"1,985 sqft",2017,Garage,Pool,"$3,400,000",Washington
1480 Harvard St NW #2,2 Beds,2 Baths,"1,102 sqft",2013,Open Parking,Pool,"$689,000",Washington
2809 Pomeroy Rd SE,4 Beds,4 Baths,"2,035 sqft",1968,1 Open Spaces,No,"$499,999",Washington
3109 N St SE,4 Beds,3 Baths,"1,948 sqft",1964,Open Parking,No,"$650,000",Washington
1938 Biltmore St NW #D,2 Beds,2 Baths,"1,040 sqft",1938,Open Parking,Pool,"$545,000",Washington
1021 Otis Pl NW,3 Beds,4 Baths,"2,092 sqft",1909,Garage,Pool,"$1,199,000",Washington
4939 Fitch Pl NE,4 Beds,5 Baths,"2,400 sqft",2021,Open Parking,No,"$575,000",Washington
632 E St SE,3 Beds,3 Baths,"1,710 sqft",1962,1 Open Spaces,Pool,"$1,250,000",Washington
416 Division Ave NE,3 Beds,1 Bath,"1,390 sqft",1941,Open Parking,Pool,"$385,000",Washington
1010 25th St NW #705,1 Bed,1 Bath,713 sqft,1938,Open Parking,Pool,"$325,000",Washington
2514 E Pl NW,2 Beds,2 Baths,"1,135 sqft",1900,Open Parking,Pool,"$975,000",Washington
770 Irving St NW,2 Beds,2 Baths,"1,082 sqft",1913,1 Open Spaces,Pool,"$749,000",Washington
1351 Constitution Ave NE,3 Beds,3 Baths,"2,268 sqft",1922,Open Parking,Pool,"$1,165,000",Washington
1673 Park Rd NW #103,2 Beds,1 Bath,747 sqft,1926,Open Parking,Pool,"$439,900",Washington
3131 Chain Bridge Rd NW,6 Beds,9 Baths,"12,200 sqft ",2020,6 Car Garage,Yes,"$12,950,000",Washington
3515 Hertford Pl NW #31,1 Bed,1 Bath,541 sqft,1938,Open Parking,Pool,"$353,000",Washington
514 G St NE,3 Beds,4 Baths,"2,435 sqft",1910,Open Parking,Pool,"$1,349,000",Washington
1708 Newton St NW #301,2 Beds,1 Bath,684 sqft,1922,Open Parking,Pool,"$465,000",Washington
8034 16th St NW,4 Beds,5 Baths,"3,233 sqft",1941,1 Car Garage,No,"$1,399,950",Washington
521 Somerset Pl NW,3 Beds,2 Baths,952 sqft,1925,2 Open Spaces,No,"$625,000",Washington
3919 Fulton St NW #5,3 Beds,4 Baths,"1,764 sqft",2015,Open Parking,Pool,"$1,250,000",Washington
4420 Greenwich Pkwy NW,3 Beds,2 Baths,"1,786 sqft",1927,3 Open Spaces,Pool,"$1,100,000",Washington
1900 S St NW #402,2 Beds,2 Baths,762 sqft,1908,Open Parking,Pool,"$599,900",Washington
390 N St SW,3 Beds,2 Baths,"1,533 sqft",1962,No Info,Pool,"$529,900",Washington
2240 Cathedral Ave NW,5 Beds,5 Baths,"3,345 sqft",1910,2 Parking Spaces,Pool,"$2,274,000",Washington
3733 Benton St NW,3 Beds,2 Baths,"1,388 sqft",1928,1 Car Garage,Pool,"$799,900",Washington
2905 13th St NW #4,2 Beds,1 Bath,797 sqft,1900,No Info,Pool,"$520,000",Washington
6645 Georgia Ave NW #103,1 Bed,1 Bath,600 sqft,1920,Open Parking,Pool,"$238,000",Washington
215 Emerson St NW #204,1 Bed,1 Bath,743 sqft,1929,Open Parking,Pool,"$214,900",Washington
4805 Bending Ln NW,5 Beds,5 Baths,"3,800 sqft",1953,1 Car Garage,No,"$3,395,000",Washington
2509 1/2 W St SE,3 Beds,4 Baths,"2,100 sqft",2021,Open Parking,Pool,"$490,000",Washington
3627 Jenifer St NW,4 Beds,2 Baths,"1,618 sqft",1938,Open Parking,Pool,"$949,000",Washington
1704 T St NW #302,2 Beds,2 Baths,915 sqft,1910,Open Parking,Pool,"$785,000",Washington
3313 O St NW,6 Beds,7 Baths,"6,135 sqft",1900,Garage,Pool,"$8,495,000",Washington
616 E St NW #619,1 Bed,1 Bath,856 sqft,2004,Open Parking,Pool,"$519,000",Washington
601 S Carolina Ave SE,3 Beds,3 Baths,"1,649 sqft",2020,Open Parking,Pool,"$1,099,990",Washington
812 8th St NE,3 Beds,2 Baths,"2,355 sqft",1926,2 Parking Spaces,Pool,"$1,200,000",Washington
3846 Cathedral Ave NW,6 Beds,7 Baths,"5,740 sqft",1927,2 Car Garage,No,"$3,100,000",Washington
1518 T St NW,2 Beds,3 Baths,"2,839 sqft",1885,Garage,Pool,"$1,540,000",Washington
1112 5th St NW #1,2 Beds,2 Baths,952 sqft,2020,No Info,No,"$599,900",Washington
1438 Meridian Pl NW #404,2 Beds,2 Baths,585 sqft,1910,Open Parking,Pool,"$399,900",Washington
3039 16th St NW #2,2 Beds,2 Baths,"1,200 sqft",2004,1 Parking Spaces,Pool,"$874,900",Washington
1248 31st St NW,5 Beds,5 Baths,"4,500 sqft",1900,2 Car Garage,No,"$3,195,000",Washington
3919 Fulton St NW #4,2 Beds,3 Baths,"1,400 sqft",2015,1 Parking Spaces,Pool,"$775,000",Washington
2422 2nd St NE,2 Beds,2 Baths,"1,498 sqft",1923,Open Parking,Pool,"$689,998",Washington
4711 Foxhall Cres NW,5 Beds,6 Baths,"5,103 sqft",1983,2 Car Garage,No,"$2,199,000",Washington
2701 32nd St NW,5 Beds,6 Baths,"5,230 sqft ",1930,2 Car Garage,No,"$9,750,000",Washington
424 M St NW #4,2 Beds,2 Baths,711 sqft,2021,Open Parking,Pool,"$615,000",Washington
2446 Kalorama Rd NW,6 Beds,6 Baths,"5,714 sqft",1927,1 Car Garage,No,"$5,550,000",Washington
3301 Dent Pl NW,2 Beds,2 Baths,"1,080 sqft",1921,Open Parking,Pool,"$1,110,000",Washington
1332 Taylor St NE,3 Beds,3 Baths,"2,492 sqft",1936,2 Carport Spaces,No,"$699,000",Washington
405 Constitution Ave NE,3 Beds,4 Baths,"1,992 sqft",1890,Open Parking,Pool,"$1,250,000",Washington
1601 Newton St NE,4 Beds,3 Baths,"1,561 sqft",1913,Open Parking,No,"$950,000",Washington
931 Westminster St NW,5 Beds,4 Baths,"3,333 sqft",1895,No Info,Pool,"$1,600,000",Washington
2100 11th St NW #G07,1 Bed,2 Baths,913 sqft,2007,Garage,Pool,"$525,000",Washington
3127 N St NW,5 Beds,4 Baths,"4,483 sqft",1900,Open Parking,No,"$3,150,000",Washington
329 Oglethorpe St NE,5 Beds,4 Baths,"2,124 sqft",1950,Open Parking,No,"$749,000",Washington
214 54th St SE,2 Beds,2 Baths,"1,200 sqft",1947,Open Parking,No,"$450,000",Washington
4912 1st St NW,3 Beds,3 Baths,"1,224 sqft",1937,Open Parking,Pool,"$822,000",Washington
33 Todd Pl NE,5 Beds,3 Baths,"2,892 sqft",1905,None,Pool,"$899,000",Washington
344 N St SW,4 Beds,2 Baths,"1,567 sqft",1962,No Info,Pool,"$725,000",Washington
2328 37th St NW,3 Beds,2 Baths,"2,400 sqft",1923,1 Car Garage,No,"$1,695,000",Washington
806 E St SE,2 Beds,2 Baths,"1,216 sqft",1900,No Info,Pool,"$925,000",Washington
3021 Oregon Knolls Dr NW,3 Beds,4 Baths,"3,350 sqft",1985,1 Car Garage,No,"$1,410,000",Washington
1311 Delaware Ave SW #S134,1 Bed,1 Bath,700 sqft,1962,Open Parking,Pool,"$175,000",Washington
1462 Chapin St NW #8,2 Beds,2 Baths,"1,277 sqft",2021,No Info,Pool,"$900,000",Washington
44 Quincy Pl NE #2,3 Beds,3 Baths,"2,194 sqft",1900,No Info,Pool,"$899,000",Washington
1419 R St NW #31,2 Beds,2 Baths,"1,182 sqft",1910,Open Parking,Pool,"$750,000",Washington
3801 Porter St NW #102,1 Bed,1 Bath,761 sqft,1985,No Info,Pool,"$405,000",Washington
555 Massachusetts Ave NW #304,2 Beds,2 Baths,"1,048 sqft",2005,1 Car Garage,Pool,"$685,000",Washington
1211 Simms Pl NE,4 Beds,,"3,472 sqft",1940,Open Parking,Pool,"$880,000",Washington
531 Kennedy St NW #10,2 Beds,2 Baths,840 sqft,2021,1 Open Spaces,Pool,"$475,000",Washington
1028 D St NE,4 Beds,4 Baths,"2,358 sqft",2016,Open Parking,Pool,"$1,225,000",Washington
5313 14th St NW,6 Beds,5 Baths,"3,168 sqft",1924,Open Parking,No,"$1,350,000",Washington
2901 28th St NW,4 Beds,3 Baths,"2,956 sqft",1933,1 Car Garage,No,"$1,650,000",Washington
4518 Clay St NE,3 Beds,2 Baths,"1,852 sqft",1967,Open Parking,No,"$350,000",Washington
3520 Ely Pl SE,8 Beds,5 Baths,"3,362 sqft",1943,None,No,"$1,000,000",Washington
3252 Aberfoyle Pl NW,4 Beds,3 Baths,"1,900 sqft",1947,1 Car Garage,No,"$965,000",Washington
3315 Wisconsin Ave NW #804,1 Bed,1 Bath,825 sqft,1959,Open Parking,Pool,"$257,500",Washington
1316 8th St NW #2,3 Beds,2 Baths,"1,540 sqft",2020,Open Parking,Pool,"$1,049,000",Washington
824 Marietta Pl NW,3 Beds,1 Bath,"1,914 sqft",1940,Open Parking,Pool,"$475,000",Washington
1325 Naylor Ct NW,3 Beds,5 Baths,"2,600 sqft",2013,Garage,No,"$2,150,000",Washington
1419 Girard St NE,4 Beds,2 Baths,"2,345 sqft",1949,4 Open Spaces,No,"$849,000",Washington
3901 Tunlaw Rd NW #302,1 Bed,1 Bath,809 sqft,1952,None,Pool,"$295,000",Washington
2515 K St NW #110,1 Bed,1 Bath,574 sqft,1939,Open Parking,Pool,"$350,000",Washington
3337 5th St SE,3 Beds,2 Baths,"1,132 sqft",1905,Garage,No,"$375,000",Washington
1840 California St NW #19A,1 Bed,1 Bath,556 sqft,1909,Open Parking,Pool,"$419,000",Washington
4320 Jay St NE,3 Beds,3 Baths,"1,406 sqft",1927,No Info,No,"$479,900",Washington
1828 Ontario Pl NW #1,3 Beds,4 Baths,"1,972 sqft",1915,Open Parking,Pool,"$1,050,000",Washington
1436 Meridian Pl NW #104,2 Beds,2 Baths,562 sqft,1910,Open Parking,Pool,"$395,000",Washington
4606 W St NW,7 Beds,6 Baths,"5,156 sqft",1954,Garage,No,"$3,590,000",Washington
3900 Watson Pl NW #A,2 Beds,2 Baths,"1,250 sqft",1960,1 Car Garage,Pool,"$520,000",Washington
1727 R St NW #LL1,1 Bed,1 Bath,655 sqft,1908,None,Pool,"$360,000",Washington
1408 5th St NW,4 Beds,4 Baths,"3,048 sqft",1900,Open Parking,Pool,"$1,399,000",Washington
555 Massachusetts Ave NW #1414,Studio,1 Bath,454 sqft,2005,Open Parking,Pool,"$315,000",Washington
120 Darrington St SW,4 Beds,2 Baths,"1,509 sqft",1942,2 Open Spaces,No,"$450,000",Washington
5230 Georgia Ave NW #404,2 Beds,2 Baths,"1,110 sqft",2020,Open Parking,Pool,"$549,900",Washington
646 Newton Pl NW #203,3 Beds,3 Baths,"1,169 sqft",2020,1 Parking Spaces,Pool,"$624,999",Washington
1616 Foxhall Rd NW,5 Beds,6 Baths,"4,680 sqft",1989,2 Car Garage,No,"$2,495,000",Washington
2430 20th St NW,5 Beds,4 Baths,"2,620 sqft",1912,2 Parking Spaces,Pool,"$1,649,000",Washington
4400 Garfield St NW,8 Beds,11 Baths,"12,817 sqft ",1930,3 Car Garage,Yes,"$9,495,000",Washington
612 Eastern Ave NE #203,3 Beds,2 Baths,"1,317 sqft",1952,1 Parking Spaces,Pool,"$220,000",Washington
1301 Delaware Ave SW #N517,1 Bed,1 Bath,590 sqft,1962,Open Parking,Pool,"$199,000",Washington
1103 Park Rd NW #8,2 Beds,3 Baths,"1,161 sqft",1912,1 Parking Spaces,Pool,"$800,000",Washington
1425 Hopkins St NW #401,2 Beds,2 Baths,910 sqft,1918,Open Parking,Pool,"$565,000",Washington
4602 4th St NW,3 Beds,3 Baths,"1,932 sqft",1926,2 Open Spaces,Pool,"$825,000",Washington
2020 12th St NW #111,2 Beds,2 Baths,"1,100 sqft",2005,1 Car Garage,Pool,"$699,900",Washington
2812 13th St NW #1,2 Beds,2 Baths,845 sqft,1923,Open Parking,Pool,"$549,000",Washington
2710 Macomb St NW #406 & 407,2 Beds,2 Baths,"1,192 sqft",1960,2 Parking Spaces,Pool,"$605,000",Washington
2230 Massachusetts Ave NW,5 Beds,8 Baths,"9,625 sqft",1908,Open Parking,Pool,"$4,995,000",Washington
1308 A St SE,4 Beds,3 Baths,"2,988 sqft",1909,Garage,Pool,"$1,475,000",Washington
3025 Ontario Rd NW #207,1 Bed,1 Bath,750 sqft,1949,Open Parking,Pool,"$399,000",Washington
1316 8th St NW #1,2 Beds,2 Baths,905 sqft,2020,Open Parking,Pool,"$679,000",Washington
2566 University Pl NW #202,2 Beds,3 Baths,"1,180 sqft",2021,1 Parking Spaces,Pool,"$829,000",Washington
4222 Nash St SE,3 Beds,3 Baths,864 sqft,1947,Open Parking,No,"$475,000",Washington
1221 Wylie St NE,2 Beds,2 Baths,"1,100 sqft",1900,Open Parking,Pool,"$599,900",Washington
2633 Adams Mill Rd NW #404,1 Bed,1 Bath,770 sqft,1910,Open Parking,Pool,"$449,000",Washington
1957 Calvert St NW #B,1 Bed,1 Bath,860 sqft,1979,Open Parking,Pool,"$525,000",Washington
2425 L St NW #331,2 Beds,2 Baths,"1,380 sqft",2006,1 Car Garage,Pool,"$1,050,000",Washington
2909 30th St SE,4 Beds,3 Baths,"1,800 sqft",1951,No Info,No,"$449,900",Washington
8024 16th St NW,4 Beds,4 Baths,"3,013 sqft",1940,Garage,No,"$1,599,000",Washington
1354 Kenyon St NW #1,2 Beds,2 Baths,846 sqft,1890,None,Pool,"$569,000",Washington
1723 Q St NW #G4,Studio,1 Bath,434 sqft,1885,Open Parking,Pool,"$250,000",Washington
1206 11th St NW,4 Beds,2 Baths,"1,693 sqft",1977,1 Parking Spaces,Pool,"$899,900",Washington
