Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
1251 E 88th St,4 Beds,2 Baths,"3,600 sqft ",1958,Garage,No,"$479,900",Indianapolis
119 S Emerson Ave,3 Beds,2 Baths,"3,055 sqft",1905,Open Parking,No,"$225,000",Indianapolis
8141 S East St,4 Beds,2 Baths,"1,851 sqft ",1961,Garage,No,"$280,000",Indianapolis
4910 Winthrop Ave,3 Beds,2 Baths,"1,906 sqft",1925,Garage,No,"$249,900",Indianapolis
6021 Winthrop Ave,4 Beds,2 Baths,"3,203 sqft ",1930,Garage,No,"$405,000",Indianapolis
296 W 73rd St,3 Beds,3 Baths,"3,254 sqft ",1956,Garage,No,"$349,900",Indianapolis
230 E 9th St #406,1 Bed,1 Bath,422 sqft,1907,Garage,,"$105,000",Indianapolis
1848 N Irvington Ave,2 Beds,1 Bath,"1,056 sqft",1952,Garage,No,"$119,900",Indianapolis
1147 Fletcher Ave,3 Beds,3 Baths,"2,370 sqft",2020,Garage,No,"$624,900",Indianapolis
819 Timber Mill Ln,6 Beds,3 Baths,"3,007 sqft ",1988,Garage,No,"$475,000",Indianapolis
6139 Winthrop Ave #4-B,2 Beds,3 Baths,"1,569 sqft",2007,Garage,,"$299,000",Indianapolis
6622 Ventnor Ln,3 Beds,3 Baths,"2,218 sqft",2021,Garage,No,"$469,900",Indianapolis
141 S Meridian St #606,2 Beds,2 Baths,"2,056 sqft",2005,Garage,,"$399,900",Indianapolis
7254 Tottenham Dr,4 Beds,3 Baths,"2,063 sqft ",1971,Garage,No,"$329,900",Indianapolis
6362 Forest View Dr,3 Beds,2 Baths,"2,788 sqft ",1958,Garage,No,"$284,900",Indianapolis
1710 Cardinal Dr,3 Beds,1 Bath,"2,064 sqft",1948,Garage,No,"$215,000",Indianapolis
722 Cottage Ave,4 Beds,2 Baths,"2,488 sqft",1900,Garage,No,"$255,000",Indianapolis
120 S Butler Ave,3 Beds,2 Baths,"2,276 sqft",1890,Garage,No,"$250,000",Indianapolis
606 Terrace Ave,3 Beds,2 Baths,"2,048 sqft",1905,Garage,No,"$299,000",Indianapolis
2425 Foltz St,6 Beds,2 Baths,"2,106 sqft",1930,Garage,No,"$150,000",Indianapolis
4437 Ralston Ave,3 Beds,2 Baths,"1,020 sqft",1949,No Info,No,"$164,900",Indianapolis
330 N Tacoma Ave,3 Beds,2 Baths,"2,100 sqft",1900,No Info,No,"$167,900",Indianapolis
2626 Brookside Ave,4 Beds,2 Baths,,1902,Open Parking,,"$99,900",Indianapolis
527 N Park Ave #527,2 Beds,3 Baths,"1,496 sqft ",2007,Garage,,"$399,000",Indianapolis
446 Parkway Ave,3 Beds,2 Baths,"1,334 sqft",1905,Open Parking,No,"$200,000",Indianapolis
824 Noble St,3 Beds,2 Baths,"1,902 sqft",1885,Garage,No,"$279,900",Indianapolis
6704 Sunny Ln,5 Beds,3 Baths,"3,864 sqft ",1875,Garage,No,"$599,000",Indianapolis
430 N Park Ave #204,2 Beds,2 Baths,"1,272 sqft",1910,Garage,,"$265,000",Indianapolis
17 E Palmer St,3 Beds,2 Baths,,Year Built,,,"$340,000",Indianapolis
11146 Polo Ct,5 Beds,4 Baths,"3,843 sqft ",1996,Garage,No,"$495,000",Indianapolis
1205 N Temple Ave,3 Beds,2 Baths,"2,120 sqft",1910,Garage,No,"$299,000",Indianapolis
1833 Orleans St,4 Beds,2 Baths,,1920,Open Parking,,"$160,000",Indianapolis
318 N Bolton Ave,2 Beds,2 Baths,"2,550 sqft",1924,Garage,No,"$220,000",Indianapolis
8506 Oakmont Ln,5 Beds,7 Baths,"6,086 sqft ",1989,Garage,No,"$1,499,000",Indianapolis
3154 Stillmeadow Dr,2 Beds,2 Baths,"2,328 sqft",1983,Garage,,"$155,000",Indianapolis
827 Eastern Ave,3 Beds,4 Baths,"1,978 sqft",1910,Garage,No,"$254,900",Indianapolis
7921 Wildcat Run Ln,4 Beds,3 Baths,"3,382 sqft",2006,Garage,No,"$319,900",Indianapolis
1439 Linden St,4 Beds,3 Baths,"2,720 sqft",2021,Garage,No,"$529,000",Indianapolis
1421 Spann Ave,4 Beds,4 Baths,"3,024 sqft",1920,No Info,No,"$338,000",Indianapolis
5260 Cornelius Ave,3 Beds,2 Baths,"3,864 sqft",1940,Garage,No,"$430,000",Indianapolis
4020 N Illinois St,3 Beds,3 Baths,"2,224 sqft",1929,Open Parking,No,"$249,900",Indianapolis
5700 Orange St,6 Beds,3 Baths,,1942,Garage,,"$350,000",Indianapolis
4421 McCurdy Rd,5 Beds,6 Baths,"7,958 sqft",1986,Garage,No,"$1,440,000",Indianapolis
3419 S Rural St,3 Beds,2 Baths,"1,012 sqft",1945,No Info,No,"$165,000",Indianapolis
2605 Beach Ave,4 Beds,2 Baths,"2,672 sqft",1925,Garage,No,"$220,000",Indianapolis
6907 Stanley Rd,4 Beds,2 Baths,"2,878 sqft",2011,Garage,No,"$385,900",Indianapolis
6981 Washington Blvd,4 Beds,5 Baths,"4,254 sqft",1950,Garage,No,"$740,000",Indianapolis
1511 English Ave,3 Beds,3 Baths,"3,432 sqft",1910,Open Parking,No,"$299,999",Indianapolis
821 821/823 E 28th St,6 Beds,4 Baths,,1910,Open Parking,,"$290,000",Indianapolis
2807 Eagledale Dr,3 Beds,1 Bath,925 sqft,1955,Garage,No,"$109,900",Indianapolis
1635 Draper St,5 Beds,3 Baths,"2,233 sqft",1910,No Info,No,"$109,000",Indianapolis
11420 E McGregor Rd,4 Beds,2 Baths,"2,200 sqft ",2021,Garage,No,"$397,900",Indianapolis
1113 Reserve Way,3 Beds,2 Baths,"2,164 sqft",2004,Garage,,"$315,000",Indianapolis
2812 Perkins Ave,2 Beds,1 Bath,"1,408 sqft",1946,Garage,No,"$140,000",Indianapolis
332 S Walcott St,3 Beds,2 Baths,"1,749 sqft",1923,Garage,No,"$184,900",Indianapolis
1615 N Talbott St,4 Beds,3 Baths,"2,887 sqft",1900,Garage,No,"$509,900",Indianapolis
2635 Station St,Studio,,"2,076 sqft",1913,No Info,No,"$9,250",Indianapolis
3714 Haverhill Dr,3 Beds,4 Baths,"3,600 sqft",1984,Garage,No,"$389,000",Indianapolis
5150 Hawthorne Dr #A,3 Beds,3 Baths,"2,220 sqft",1966,Garage,,"$91,000",Indianapolis
5716 Kingsley Dr,3 Beds,3 Baths,"2,856 sqft",1940,Garage,No,"$369,900",Indianapolis
2607 N Delaware St,3 Beds,2 Baths,"2,225 sqft",2006,Garage,No,"$369,900",Indianapolis
1133 W 35th St,3 Beds,3 Baths,"2,138 sqft",1921,No Info,No,"$195,000",Indianapolis
5715 Sunset Ln,5 Beds,6 Baths,"11,870 sqft ",1957,Garage,No,"$3,950,000",Indianapolis
7014 Andre Dr,5 Beds,6 Baths,"5,203 sqft ",1930,Garage,No,"$895,000",Indianapolis
8503 Bent Tree Ct,2 Beds,3 Baths,"2,200 sqft",1980,Garage,Pool,"$410,000",Indianapolis
1829 S East St,4 Beds,3 Baths,"2,439 sqft",1900,Garage,No,"$269,900",Indianapolis
1736 E Hamblen Dr,3 Beds,1 Bath,"1,506 sqft ",1952,Garage,No,"$120,000",Indianapolis
425 Powell St,2 Beds,1 Bath,"1,782 sqft ",1925,Garage,No,"$195,000",Indianapolis
2102 Brookside Parkway North Dr,4 Beds,3 Baths,"2,850 sqft",1910,Garage,No,"$485,000",Indianapolis
1327 Wright St,2 Beds,2 Baths,"2,594 sqft",1900,No Info,No,"$299,000",Indianapolis
2125 Wilshire Rd,4 Beds,4 Baths,"4,346 sqft ",1927,Garage,No,"$295,000",Indianapolis
3821 N Wittfield St,3 Beds,2 Baths,"1,560 sqft",1977,Garage,No,"$109,900",Indianapolis
3123 N Bolton Ave,2 Beds,1 Bath,792 sqft,1949,No Info,No,"$71,900",Indianapolis
10818 Belmont Cir,3 Beds,2 Baths,"1,945 sqft",1992,Garage,No,"$330,000",Indianapolis
Wesley Plan in Indigo Run by Fischer Homes,3 Beds,3 Baths,"1,842 sqft",2021,No Info,No,"$271,990+",Indianapolis
6439 E 56th St,3 Beds,4 Baths,"3,531 sqft ",1964,Garage,No,"$474,900",Indianapolis
4946 W Regent St,3 Beds,2 Baths,"1,220 sqft",1950,No Info,No,"$179,900",Indianapolis
2028 Ruckle St,4 Beds,4 Baths,"3,696 sqft",1910,Garage,No,"$525,000",Indianapolis
1285 Touchstone Dr,4 Beds,4 Baths,"4,221 sqft",2004,Garage,No,"$399,000",Indianapolis
2924 Parr Dr,4 Beds,2 Baths,"1,637 sqft ",1964,Garage,No,"$169,900",Indianapolis
6169 Morning Dove Dr,4 Beds,3 Baths,"1,730 sqft",1997,Garage,No,"$245,000",Indianapolis
1026 W 32nd St,3 Beds,2 Baths,"1,940 sqft",1920,No Info,No,"$94,900",Indianapolis
3138 Ruckle St,4 Beds,2 Baths,"2,434 sqft",1910,No Info,No,"$256,500",Indianapolis
6628 BLACK ANTLER CIR,3 Beds,3 Baths,"1,880 sqft",2000,Garage,No,"$199,000",Indianapolis
1207 Lawrence Ave,3 Beds,1 Bath,864 sqft,1955,Garage,No,"$157,500",Indianapolis
363 E Westfield Blvd,3 Beds,3 Baths,"2,848 sqft",1931,Garage,No,"$455,900",Indianapolis
3905 S Sherman Dr,4 Beds,3 Baths,"2,982 sqft ",1945,Open Parking,No,"$260,000",Indianapolis
2123 S Bolton Ave,3 Beds,1 Bath,"1,872 sqft ",1955,Garage,No,"$122,900",Indianapolis
3349 N Capitol Ave,4 Beds,4 Baths,"2,334 sqft",1910,No Info,No,"$270,000",Indianapolis
3631 N Riley Ave,2 Beds,2 Baths,"1,750 sqft",1951,Garage,No,"$94,000",Indianapolis
7630 Mann Rd,3 Beds,3 Baths,"4,602 sqft",2021,Garage,No,"$887,726",Indianapolis
1120 E 35th St,4 Beds,3 Baths,"2,750 sqft",1919,No Info,No,"$335,000",Indianapolis
4852 N Kenwood Ave,3 Beds,3 Baths,"2,483 sqft",1924,Garage,No,"$525,000",Indianapolis
2065 N Alabama St,4 Beds,5 Baths,"4,239 sqft",2007,Garage,No,"$749,900",Indianapolis
328 W 39th St,2 Beds,1 Bath,"1,599 sqft",1920,Garage,No,"$164,900",Indianapolis
148 Haugh St,3 Beds,3 Baths,"1,919 sqft",2019,Garage,No,"$310,000",Indianapolis
2029 Laurel St,2 Beds,1 Bath,"2,016 sqft",1941,No Info,No,"$89,900",Indianapolis
8601 N Washington Blvd,3 Beds,2 Baths,"1,616 sqft ",1953,Garage,No,"$304,990",Indianapolis
3068 E Fall Creek Parkway North Dr,5 Beds,5 Baths,"4,936 sqft",1921,Garage,No,"$474,900",Indianapolis
5928 Brookville Lake Dr,4 Beds,3 Baths,"2,193 sqft",1997,Garage,No,"$230,000",Indianapolis
5967 Cross Creek Blvd,4 Beds,3 Baths,"3,036 sqft ",1988,Garage,No,"$329,900",Indianapolis
2217 N New Jersey St,4 Beds,3 Baths,"3,526 sqft",1900,Garage,No,"$429,900",Indianapolis
814 S Randolph St,3 Beds,2 Baths,"2,189 sqft",1920,No Info,No,"$314,875",Indianapolis
3441 N Guilford Ave,3 Beds,1 Bath,"1,932 sqft",1917,No Info,No,"$1,350",Indianapolis
4015 E 56th St,3 Beds,3 Baths,"3,586 sqft ",1950,Garage,No,"$333,000",Indianapolis
323 Harvard Pl,2 Beds,2 Baths,"1,990 sqft",1921,Open Parking,No,"$179,000",Indianapolis
7303 Shamrock Dr,3 Beds,2 Baths,"1,670 sqft ",1966,Garage,No,"$235,000",Indianapolis
2743 N Tacoma Ave,3 Beds,2 Baths,"1,600 sqft ",1982,Garage,No,"$157,900",Indianapolis
5794 N Pennsylvania St,3 Beds,4 Baths,"4,292 sqft",1927,Garage,No,"$950,000",Indianapolis
5481 E 18th St,2 Beds,1 Bath,"1,440 sqft",1951,Open Parking,No,"$129,900",Indianapolis
1 N Illinois St #2101,3 Beds,4 Baths,"5,272 sqft",2006,Garage,Pool,"$4,249,000",Indianapolis
4345 Washington Blvd,4 Beds,4 Baths,"6,108 sqft ",1954,Garage,No,"$1,400,000",Indianapolis
701 W Hanna Ave,5 Beds,3 Baths,"3,892 sqft",1910,Garage,No,"$299,900",Indianapolis
6300 N Keystone Ave,3 Beds,2 Baths,"2,592 sqft",1954,Garage,No,"$269,900",Indianapolis
5256 N Kenwood Ave,3 Beds,2 Baths,"2,516 sqft",1931,Garage,No,"$350,000",Indianapolis
3828 Guilford Ave,4 Beds,4 Baths,"3,357 sqft",1915,Garage,No,"$374,900",Indianapolis
5104 S Meridian St,4 Beds,4 Baths,"2,359 sqft ",2021,Garage,No,"$450,000",Indianapolis
1620 W New York St,4 Beds,4 Baths,"3,554 sqft",1920,Garage,No,"$450,000",Indianapolis
246 Kansas St,3 Beds,2 Baths,"1,912 sqft",1900,Garage,No,"$169,900",Indianapolis
8516 S Arlington Ave,3 Beds,2 Baths,"2,755 sqft ",1900,Garage,No,"$447,500",Indianapolis
636 N Beville Ave,4 Beds,2 Baths,"2,760 sqft",1910,No Info,No,"$209,999",Indianapolis
1354 Edgemont Ave,2 Beds,2 Baths,"3,432 sqft",1920,No Info,No,"$94,900",Indianapolis
747 E McCarty St,3 Beds,2 Baths,"2,215 sqft",1900,No Info,No,"$339,000",Indianapolis
3429 N Sadlier Dr,3 Beds,2 Baths,"1,073 sqft",1960,No Info,No,"$138,900",Indianapolis
741 Martin St,3 Beds,1 Bath,840 sqft,1940,No Info,No,"$84,900",Indianapolis
1514 Wade St,2 Beds,1 Bath,"1,736 sqft",1926,Garage,No,"$99,900",Indianapolis
1801 Olive St,3 Beds,2 Baths,"2,566 sqft",1920,No Info,No,"$230,000",Indianapolis
2034 Wallace Ave,2 Beds,1 Bath,"1,560 sqft",1940,Garage,No,"$129,900",Indianapolis
2701 S Illinois St,2 Beds,1 Bath,"1,368 sqft",1928,Garage,No,"$114,900",Indianapolis
1904 Carrollton Ave,4 Beds,4 Baths,"2,988 sqft",2017,Garage,No,"$585,000",Indianapolis
350 S Vine St,3 Beds,2 Baths,"1,384 sqft",1930,Garage,No,"$129,900",Indianapolis
418 N Dequincy St,3 Beds,2 Baths,"3,169 sqft",1915,Garage,No,"$209,800",Indianapolis
4331 Kingsley Dr,2 Beds,1 Bath,614 sqft,1949,Garage,No,"$179,900",Indianapolis
917 N Parker Ave,2 Beds,2 Baths,"1,531 sqft",1900,No Info,No,"$165,000",Indianapolis
3148 N Pennsylvania St,4 Beds,7 Baths,"8,139 sqft ",1906,Garage,No,"$1,500,000",Indianapolis
5251 Primrose Ave,4 Beds,2 Baths,"2,709 sqft",1941,Garage,No,"$259,900",Indianapolis
4046 Sawyer St,3 Beds,1 Bath,"1,274 sqft",1957,Garage,No,"$137,500",Indianapolis
1665 S Delaware St,3 Beds,2 Baths,"2,424 sqft",1900,No Info,No,"$199,900",Indianapolis
9030 E Washington St,3 Beds,1 Bath,"2,520 sqft ",1912,Garage,No,"$139,900",Indianapolis
591 Woodruff Place Middle Dr,4 Beds,2 Baths,"2,976 sqft",1910,Garage,No,"$437,900",Indianapolis
1808 E Washington St,4 Beds,2 Baths,"1,902 sqft",1890,No Info,No,"$170,000",Indianapolis
1342 N Graham Ave,3 Beds,2 Baths,"2,480 sqft",1964,Garage,No,"$210,000",Indianapolis
Maxwell Plan in The Enclave at Lyster Lane by Fischer Homes,2 Beds,2 Baths,"1,856 sqft",2021,No Info,No,"$315,990+",Indianapolis
1927 N Riley Ave,2 Beds,1 Bath,"1,456 sqft",1951,Garage,No,"$124,900",Indianapolis
8356 Seabridge Way #3-1,3 Beds,3 Baths,"2,438 sqft",1983,Garage,,"$360,000",Indianapolis
830-830 Sheffield Ave #832,2 Beds,2 Baths,,1910,Open Parking,,"$99,000",Indianapolis
3027 Guilford Ave,3 Beds,2 Baths,"2,316 sqft",1920,No Info,No,"$169,000",Indianapolis
3501 White Cedar Ct,3 Beds,2 Baths,"1,200 sqft",1973,Garage,No,"$95,000",Indianapolis
532 N Denny St,3 Beds,2 Baths,"2,817 sqft",1913,No Info,No,"$178,000",Indianapolis
2822 Dr Andrew J Brown Ave,3 Beds,1 Bath,"2,338 sqft",1918,No Info,No,"$85,000",Indianapolis
229 N Mount St,3 Beds,2 Baths,"1,769 sqft",1910,Garage,No,"$220,000",Indianapolis
1434 E 10th St,3 Beds,2 Baths,"2,470 sqft",1906,Garage,No,"$299,000",Indianapolis
2425 N Olney St,Studio,,"1,852 sqft",1920,No Info,No,"$15,000",Indianapolis
1019 Harrison St,,,,,,,"$75,000",Indianapolis
5972 Central Ave,4 Beds,3 Baths,"4,406 sqft",1959,Garage,No,"$749,900",Indianapolis
4255 Five Points Rd,,,,,,,"$30,000",Indianapolis
9902 Scott Ct,3 Beds,1 Bath,"1,217 sqft",1963,Garage,No,"$156,500",Indianapolis
Wilmington Plan in The Enclave at Lyster Lane by Fischer Homes,2 Beds,2 Baths,"1,725 sqft",2021,No Info,No,"$310,990+",Indianapolis
3910 N Irwin Ave,3 Beds,3 Baths,"1,230 sqft",1960,Garage,No,"$119,900",Indianapolis
8 N Ewing St,3 Beds,4 Baths,,1913,Open Parking,,"$85,000",Indianapolis
2745 N College Ave,4 Beds,4 Baths,"4,289 sqft",1923,Garage,No,"$450,000",Indianapolis
150 W Arizona St,3 Beds,2 Baths,"1,650 sqft",1900,Garage,No,"$299,900",Indianapolis
973 W 29th St,3 Beds,2 Baths,"1,756 sqft",1915,Open Parking,No,"$199,900",Indianapolis
4024 N Park Ave,4 Beds,3 Baths,"3,224 sqft",1922,Garage,No,"$424,900",Indianapolis
256 S Temple Ave,2 Beds,1 Bath,840 sqft,1918,No Info,No,"$99,900",Indianapolis
2943 N Temple Ave,,,,,,,"$35,000",Indianapolis
3822 Ruckle St,5 Beds,4 Baths,"4,200 sqft",2021,Garage,No,"$625,000",Indianapolis
2910 Country Estates Dr,2 Beds,1 Bath,960 sqft,1973,No Info,,"$114,900",Indianapolis
2917 E Michigan St,1 Bed,1 Bath,,1930,Open Parking,,"$75,000",Indianapolis
8442 Hague Rd #19,3 Beds,3 Baths,"1,530 sqft",2000,Garage,,"$163,000",Indianapolis
1130 N Kealing Ave,3 Beds,2 Baths,"2,208 sqft",1919,No Info,No,"$175,000",Indianapolis
5317 E 20th St,2 Beds,1 Bath,"1,587 sqft",1951,Garage,No,"$135,000",Indianapolis
1409 Orange St,3 Beds,3 Baths,"2,960 sqft",2021,Garage,No,"$574,900",Indianapolis
5627 Coburn Ave,2 Beds,2 Baths,"2,016 sqft ",1953,Garage,No,"$259,000",Indianapolis
1139 Marlowe Ave,2 Beds,2 Baths,"1,730 sqft",2017,Garage,No,"$399,000",Indianapolis
3307 Houston St,4 Beds,2 Baths,"1,225 sqft",1955,No Info,No,"$124,900",Indianapolis
309 S Ritter Ave,2 Beds,2 Baths,"2,168 sqft ",1925,Garage,No,"$189,000",Indianapolis
438 Terrace Ave,2 Beds,3 Baths,"1,532 sqft",1895,Garage,No,"$180,000",Indianapolis
4724 E 11th St,2 Beds,1 Bath,"1,379 sqft",1928,No Info,No,"$145,000",Indianapolis
2331 S Meridian St,2 Beds,1 Bath,"1,296 sqft",1922,Garage,No,"$94,900",Indianapolis
6627 Fairway Ave,6 Beds,6 Baths,,1989,Garage,,"$275,000",Indianapolis
451 N Warman Ave,2 Beds,1 Bath,"1,028 sqft",1910,No Info,No,"$49,000",Indianapolis
1130 N Livingston Ave,3 Beds,1 Bath,"1,008 sqft",1959,No Info,No,"$59,900",Indianapolis
2321 S Meridian St,3 Beds,2 Baths,"2,980 sqft",1890,Garage,No,"$89,000",Indianapolis
1218 Bacon St,2 Beds,1 Bath,"1,418 sqft",1900,No Info,No,"$99,900",Indianapolis
3701 Delmar Rd,3 Beds,2 Baths,"3,124 sqft ",1955,Garage,No,"$210,000",Indianapolis
1758 E Tabor St,5 Beds,2 Baths,"1,920 sqft",1905,Garage,No,"$124,900",Indianapolis
7155 Pheasant Ridge Dr,3 Beds,2 Baths,"2,342 sqft",2003,Garage,No,"$289,900",Indianapolis
10486 St Anne Dr,3 Beds,3 Baths,"2,694 sqft",2020,Garage,No,"$553,099",Indianapolis
1129 N Lasalle St,6 Beds,2 Baths,,1916,Open Parking,,"$149,900",Indianapolis
4803 W Southern Ave,6 Beds,3 Baths,"3,016 sqft",1954,Garage,No,"$279,900",Indianapolis
534 Trowbridge St,2 Beds,1 Bath,"1,296 sqft",1926,Garage,No,"$84,000",Indianapolis
429 N Pennsylvania St #901,4 Beds,5 Baths,"4,906 sqft",2012,Garage,,"$2,250,000",Indianapolis
862 W Roache St,3 Beds,1 Bath,"2,000 sqft",1910,Garage,No,"$57,000",Indianapolis
6670 Glenn Meade Dr,3 Beds,3 Baths,"1,740 sqft",2001,Garage,No,"$230,000",Indianapolis
2538 Saint Paul St,3 Beds,1 Bath,"1,120 sqft",1958,Garage,No,"$139,900",Indianapolis
3720 Forest Manor Ave,2 Beds,2 Baths,"2,284 sqft",1952,No Info,No,"$180,000",Indianapolis
353 Parkway Ave,4 Beds,4 Baths,"3,416 sqft",2018,Garage,No,"$455,000",Indianapolis
8440 Quail Hollow Rd #11,3 Beds,3 Baths,"3,395 sqft",1977,Garage,,"$399,900",Indianapolis
4119 Arcadia St,3 Beds,1 Bath,888 sqft,1958,Garage,No,"$115,900",Indianapolis
429 N Pennsylvania St #607,3 Beds,5 Baths,"5,605 sqft",2008,Garage,,"$2,500,000",Indianapolis
6115 Hazelwood Ave,3 Beds,2 Baths,"2,136 sqft ",1957,Garage,No,"$264,900",Indianapolis
546 S Webster Ave,2 Beds,1 Bath,"1,128 sqft",1920,Garage,No,"$109,000",Indianapolis
3932 Aurora St,3 Beds,1 Bath,960 sqft,1966,1 Parking Spaces,No,"$121,000",Indianapolis
925 N Keystone Ave,3 Beds,2 Baths,"1,820 sqft",1900,No Info,No,"$294,900",Indianapolis
4907 Winthrop Ave,3 Beds,2 Baths,"1,824 sqft",1925,No Info,No,"$299,000",Indianapolis
718 Orange St,4 Beds,3 Baths,"3,360 sqft",1904,Garage,No,"$375,000",Indianapolis
517 Powell Pl,3 Beds,2 Baths,"2,310 sqft",1924,Garage,No,"$249,000",Indianapolis
7813 Sunset Ridge Pkwy,3 Beds,2 Baths,"4,248 sqft",2020,Garage,No,"$424,900",Indianapolis
4903 Winthrop Ave,4 Beds,5 Baths,"3,307 sqft ",1925,Garage,No,"$390,000",Indianapolis
2121 E 71st St,3 Beds,2 Baths,"2,217 sqft ",1953,Garage,No,"$224,900",Indianapolis
3711 Totem Ln,3 Beds,3 Baths,"2,850 sqft ",1950,Garage,No,"$429,000",Indianapolis
1515 E Ohio St,2 Beds,1 Bath,"1,584 sqft",1900,No Info,No,"$240,000",Indianapolis
3501 Aylesford Ln,3 Beds,3 Baths,"2,206 sqft",2010,Garage,No,"$225,000",Indianapolis
38 S Belleview Pl,,,,1900,Open Parking,,"$86,000",Indianapolis
5159 Brendonshire Ct,2 Beds,3 Baths,"2,220 sqft",1966,Garage,,"$90,000",Indianapolis
221 E 15th St,3 Beds,3 Baths,"2,992 sqft",1920,Garage,No,"$819,900",Indianapolis
3228 N Campbell Ave,4 Beds,1 Bath,"1,188 sqft",1951,Garage,No,"$83,000",Indianapolis
3301 Guion Rd,2 Beds,1 Bath,"1,886 sqft ",1920,Garage,No,"$159,900",Indianapolis
1231 N Rural St,3 Beds,2 Baths,"2,038 sqft",1927,No Info,No,"$234,500",Indianapolis
1521 Ringgold Ave,3 Beds,3 Baths,"1,680 sqft",1910,Garage,No,"$319,900",Indianapolis
1229 S East St,3 Beds,3 Baths,"2,074 sqft",1895,No Info,No,"$290,000",Indianapolis
2909 Station St,2 Beds,1 Bath,"2,802 sqft",1920,No Info,No,"$63,900",Indianapolis
5942 Hillside Avenue West Dr,3 Beds,2 Baths,"2,437 sqft ",1955,Garage,No,"$374,900",Indianapolis
4240 Marrison Pl,3 Beds,3 Baths,"3,124 sqft ",1953,Garage,No,"$200,000",Indianapolis
8834 Classic View Dr,,,,,,,"$60,000",Indianapolis
6225 N Delaware St,2 Beds,1 Bath,"2,240 sqft ",1939,Garage,No,"$299,900",Indianapolis
5603 Lowell Ave,6 Beds,2 Baths,,1918,Open Parking,,"$399,900",Indianapolis
10046 Nassau Ln,3 Beds,1 Bath,"1,003 sqft",1962,Garage,No,"$149,900",Indianapolis
1114 Newman St,3 Beds,3 Baths,"2,200 sqft",2019,Garage,No,"$528,990",Indianapolis
2866 Draper St,3 Beds,1 Bath,864 sqft,1968,Garage,No,"$99,900",Indianapolis
341 Steeples Blvd,3 Beds,3 Baths,"2,042 sqft",2021,Garage,No,"$337,155",Indianapolis
2326 Kessler Boulevard North Dr,3 Beds,1 Bath,"1,650 sqft",1950,Garage,No,"$95,000",Indianapolis
1855 Brookside Ave,4 Beds,2 Baths,,1900,Open Parking,,"$80,000",Indianapolis
1201 Cottage Ave,3 Beds,3 Baths,"2,595 sqft",2016,Garage,No,"$464,900",Indianapolis
1632 Ringgold Ave,3 Beds,2 Baths,"2,127 sqft",1900,Garage,No,"$359,900",Indianapolis
5620-5620 Roxbury Ter #D,2 Beds,2 Baths,"2,216 sqft",1970,Garage,,"$130,000",Indianapolis
2237 Radcliffe Ave,3 Beds,2 Baths,"2,688 sqft ",1965,Garage,No,"$210,000",Indianapolis
3345 Graceland Ave,2 Beds,1 Bath,"2,024 sqft",1901,No Info,No,"$89,000",Indianapolis
1418 Olive St,3 Beds,2 Baths,"2,000 sqft",1880,Garage,No,"$265,000",Indianapolis
4401 N High School Rd,3 Beds,2 Baths,924 sqft,1969,No Info,No,"$144,000",Indianapolis
4815 E Raymond St,2 Beds,2 Baths,"2,188 sqft",1930,Garage,No,"$84,900",Indianapolis
2575 Harlan St,3 Beds,1 Bath,910 sqft,1958,No Info,No,"$72,000",Indianapolis
2111 Bellefontaine St,2 Beds,2 Baths,"1,755 sqft",1910,Open Parking,No,"$289,990",Indianapolis
1629 Carrollton Ave,3 Beds,3 Baths,"2,769 sqft",1900,No Info,No,"$237,000",Indianapolis
741 Reda Rd,3 Beds,3 Baths,"1,940 sqft ",1965,Garage,No,"$258,900",Indianapolis
7080 Hart St,4 Beds,3 Baths,"2,511 sqft",2021,Garage,No,"$377,722",Indianapolis
498 E 10th St,2 Beds,3 Baths,"1,710 sqft",1987,Garage,,"$264,500",Indianapolis
8428 Lawrence Ave,3 Beds,2 Baths,"1,160 sqft ",1954,Garage,No,"$214,900",Indianapolis
105 N Sherman Dr,2 Beds,1 Bath,"2,016 sqft",1905,Open Parking,No,"$124,000",Indianapolis
6410 Decatur Cmns,3 Beds,2 Baths,"1,594 sqft",1993,Garage,No,"$229,900",Indianapolis
1625 English Ave,3 Beds,3 Baths,"1,720 sqft",1900,Open Parking,No,"$299,900",Indianapolis
4409 Prospect St,4 Beds,2 Baths,"1,266 sqft",1950,Garage,No,"$138,000",Indianapolis
7421 Goose Creek Ct,,,,,,,"$54,900",Indianapolis
1215 Union St,4 Beds,3 Baths,"3,495 sqft",1918,Garage,No,"$430,000",Indianapolis
3265 N Park Ave,5 Beds,5 Baths,"3,266 sqft",1910,No Info,No,"$348,900",Indianapolis
225 N New Jersey St #41,3 Beds,2 Baths,"1,972 sqft",2003,Garage,,"$689,900",Indianapolis
1028 Tuckahoe St,3 Beds,3 Baths,"2,592 sqft",1979,Garage,,"$279,000",Indianapolis
2918 N Kenwood Ave,6 Beds,2 Baths,,1910,Open Parking,,"$141,900",Indianapolis
3906 Hillside Ave,2 Beds,1 Bath,812 sqft,1949,Garage,No,"$35,000",Indianapolis
2302 N Lasalle St,3 Beds,3 Baths,"2,709 sqft",1900,Open Parking,No,"$335,000",Indianapolis
1566 Carrollton Ave,3 Beds,3 Baths,"2,860 sqft",1910,Garage,No,"$374,990",Indianapolis
